RegionType,RegionID,CatID,CatVal,Year,Population
1,148,4,2,2012,29133
1,148,4,3,2012,24205
1,148,4,4,2012,2875
1,148,4,5,2012,689
1,148,4,6,2012,3843
1,149,0,0,2012,860369
1,149,1,1,2012,211491
1,149,1,2,2012,327749
1,149,1,3,2012,208785
1,149,1,4,2012,112344
1,149,2,1,2012,425150
1,149,2,2,2012,435219
1,149,4,1,2012,510264
1,149,4,2,2012,255737
1,149,4,3,2012,64897
1,149,4,4,2012,12905
1,149,4,5,2012,1865
1,149,4,6,2012,14701
1,150,0,0,2012,1362730
1,150,1,1,2012,302912
1,150,1,2,2012,495919
1,150,1,3,2012,366851
1,150,1,4,2012,197048
1,150,2,1,2012,683498
1,150,2,2,2012,679232
1,150,4,1,2012,310367
1,150,4,2,2012,20826
1,150,4,3,2012,122882
1,150,4,4,2012,642118
1,150,4,5,2012,1768
1,150,4,6,2012,264769
1,151,0,0,2012,888740
1,151,1,1,2012,241314
1,151,1,2,2012,320628
1,151,1,3,2012,219445
1,151,1,4,2012,107353
1,151,2,1,2012,446915
1,151,2,2,2012,441825
1,151,4,1,2012,716385
1,151,4,2,2012,6012
1,151,4,3,2012,125689
1,151,4,4,2012,15216
1,151,4,5,2012,6358
1,151,4,6,2012,19080
1,152,0,0,2012,235582
1,152,1,1,2012,73440
1,152,1,2,2012,87629
1,152,1,3,2012,50150
1,152,1,4,2012,24363
1,152,2,1,2012,117731
1,152,2,2,2012,117851
1,152,4,1,2012,200744
1,152,4,2,2012,837
1,152,4,3,2012,26847
1,152,4,4,2012,1704
1,152,4,5,2012,1706
1,152,4,6,2012,3744
1,154,0,0,2012,343742
1,154,1,1,2012,100000
1,154,1,2,2012,137778
1,154,1,3,2012,77192
1,154,1,4,2012,28772
1,154,2,1,2012,171637
1,154,2,2,2012,172105
1,154,4,1,2012,192071
1,154,4,2,2012,23904
1,154,4,3,2012,106355
1,154,4,4,2012,13981
1,154,4,5,2012,354
1,154,4,6,2012,7077
1,155,0,0,2012,870701
1,155,1,1,2012,216813
1,155,1,2,2012,297268
1,155,1,3,2012,238515
1,155,1,4,2012,118105
1,155,2,1,2012,418030
1,155,2,2,2012,452671
1,155,4,1,2012,447461
1,155,4,2,2012,278958
1,155,4,3,2012,114857
1,155,4,4,2012,15427
1,155,4,5,2012,692
1,155,4,6,2012,13306
1,156,0,0,2012,2583702
1,156,1,1,2012,592570
1,156,1,2,2012,1139600
1,156,1,3,2012,578257
1,156,1,4,2012,273275
1,156,2,1,2012,1250321
1,156,2,2,2012,1333381
1,156,4,1,2012,823682
1,156,4,2,2012,842770
1,156,4,3,2012,723519
1,156,4,4,2012,152719
1,156,4,5,2012,3384
1,156,4,6,2012,37628
1,158,0,0,2012,802649
1,158,1,1,2012,215106
1,158,1,2,2012,287176
1,158,1,3,2012,220803
1,158,1,4,2012,79564
1,158,2,1,2012,398131
1,158,2,2,2012,404518
1,158,4,1,2012,551846
1,158,4,2,2012,24189
1,158,4,3,2012,151931
1,158,4,4,2012,62283
1,158,4,5,2012,650
1,158,4,6,2012,11750
1,161,0,0,2012,912280
1,161,1,1,2012,207837
1,161,1,2,2012,299120
1,161,1,3,2012,261131
1,161,1,4,2012,144192
1,161,2,1,2012,443583
1,161,2,2,2012,468697
1,161,4,1,2012,646134
1,161,4,2,2012,31284
1,161,4,3,2012,106021
1,161,4,4,2012,113453
1,161,4,5,2012,693
1,161,4,6,2012,14695
1,163,0,0,2012,501902
1,163,1,1,2012,131248
1,163,1,2,2012,174704
1,163,1,3,2012,142037
1,163,1,4,2012,53913
1,163,2,1,2012,245537
1,163,2,2,2012,256365
1,163,4,1,2012,347327
1,163,4,2,2012,36216
1,163,4,3,2012,48969
1,163,4,4,2012,58745
1,163,4,5,2012,223
1,163,4,6,2012,10422
1,164,0,0,2012,685001
1,164,1,1,2012,186289
1,164,1,2,2012,250704
1,164,1,3,2012,172982
1,164,1,4,2012,75026
1,164,2,1,2012,339656
1,164,2,2,2012,345345
1,164,4,1,2012,505050
1,164,4,2,2012,58994
1,164,4,3,2012,96404
1,164,4,4,2012,12739
1,164,4,5,2012,529
1,164,4,6,2012,11285
1,166,0,0,2012,1326764
1,166,1,1,2012,332189
1,166,1,2,2012,480655
1,166,1,3,2012,358487
1,166,1,4,2012,155433
1,166,2,1,2012,652101
1,166,2,2,2012,674663
1,166,4,1,2012,798109
1,166,4,2,2012,103933
1,166,4,3,2012,340734
1,166,4,4,2012,66064
1,166,4,5,2012,1074
1,166,4,6,2012,16850
1,170,0,0,2012,615431
1,170,1,1,2012,141971
1,170,1,2,2012,206604
1,170,1,3,2012,168311
1,170,1,4,2012,98545
1,170,2,1,2012,303289
1,170,2,2,2012,312142
1,170,4,1,2012,527909
1,170,4,2,2012,42985
1,170,4,3,2012,24711
1,170,4,4,2012,8732
1,170,4,5,2012,982
1,170,4,6,2012,10112
1,171,0,0,2012,732458
1,171,1,1,2012,178211
1,171,1,2,2012,254512
1,171,1,3,2012,195412
1,171,1,4,2012,104323
1,171,2,1,2012,361504
1,171,2,2,2012,370954
1,171,4,1,2012,574533
1,171,4,2,2012,50304
1,171,4,3,2012,83065
1,171,4,4,2012,12503
1,171,4,5,2012,1063
1,171,4,6,2012,10990
1,172,0,0,2012,833009
1,172,1,1,2012,189800
1,172,1,2,2012,276562
1,172,1,3,2012,231438
1,172,1,4,2012,135209
1,172,2,1,2012,411277
1,172,2,2,2012,421732
1,172,4,1,2012,738430
1,172,4,2,2012,57183
1,172,4,3,2012,15733
1,172,4,4,2012,7689
1,172,4,5,2012,1039
1,172,4,6,2012,12935
1,173,0,0,2012,453927
1,173,1,1,2012,102888
1,173,1,2,2012,176945
1,173,1,3,2012,111444
1,173,1,4,2012,62650
1,173,2,1,2012,224214
1,173,2,2,2012,229713
1,173,4,1,2012,369049
1,173,4,2,2012,37928
1,173,4,3,2012,19020
1,173,4,4,2012,19940
1,173,4,5,2012,563
1,173,4,6,2012,7427
1,175,0,0,2012,202622
1,175,1,1,2012,48403
1,175,1,2,2012,82373
1,175,1,3,2012,49108
1,175,1,4,2012,22738
1,175,2,1,2012,99589
1,175,2,2,2012,103033
1,175,4,1,2012,168639
1,175,4,2,2012,13433
1,175,4,3,2012,8697
1,175,4,4,2012,7430
1,175,4,5,2012,221
1,175,4,6,2012,4202
1,179,0,0,2012,684220
1,179,1,1,2012,156832
1,179,1,2,2012,229505
1,179,1,3,2012,191616
1,179,1,4,2012,106267
1,179,2,1,2012,339530
1,179,2,2,2012,344690
1,179,4,1,2012,622451
1,179,4,2,2012,30625
1,179,4,3,2012,14681
1,179,4,4,2012,4548
1,179,4,5,2012,1154
1,179,4,6,2012,10761
1,180,0,0,2012,861345
1,180,1,1,2012,222881
1,180,1,2,2012,292043
1,180,1,3,2012,229231
1,180,1,4,2012,117190
1,180,2,1,2012,424066
1,180,2,2,2012,437279
1,180,4,1,2012,743788
1,180,4,2,2012,44728
1,180,4,3,2012,43602
1,180,4,4,2012,11982
1,180,4,5,2012,2139
1,180,4,6,2012,15106
1,181,0,0,2012,512531
1,181,1,1,2012,125646
1,181,1,2,2012,173159
1,181,1,3,2012,143016
1,181,1,4,2012,70710
1,181,2,1,2012,249978
1,181,2,2,2012,262553
1,181,4,1,2012,352838
1,181,4,2,2012,104333
1,181,4,3,2012,42179
1,181,4,4,2012,4761
1,181,4,5,2012,1173
1,181,4,6,2012,7247
1,183,0,0,2012,2858092
1,183,1,1,2012,711238
1,183,1,2,2012,1045173
1,183,1,3,2012,744823
1,183,1,4,2012,356858
1,183,2,1,2012,1403529
1,183,2,2,2012,1454563
1,183,4,1,2012,2301085
1,183,4,2,2012,291441
1,183,4,3,2012,147109
1,183,4,4,2012,54413
1,183,4,5,2012,5059
1,183,4,6,2012,58985
1,184,0,0,2012,243000
1,184,1,1,2012,57329
1,184,1,2,2012,104450
1,184,1,3,2012,53830
1,184,1,4,2012,27391
1,184,2,1,2012,122636
1,184,2,2,2012,120364
1,184,4,1,2012,205155
1,184,4,2,2012,6948
1,184,4,3,2012,15453
1,184,4,4,2012,11016
1,184,4,5,2012,327
1,184,4,6,2012,4101
1,185,0,0,2012,164541
1,185,1,1,2012,37180
1,185,1,2,2012,60617
1,185,1,3,2012,41451
1,185,1,4,2012,25293
1,185,2,1,2012,79369
1,185,2,2,2012,85172
1,185,4,1,2012,148291
1,185,4,2,2012,5612
1,185,4,3,2012,3512
1,185,4,4,2012,1361
1,185,4,5,2012,307
1,185,4,6,2012,5458
1,186,0,0,2012,319193
1,186,1,1,2012,81068
1,186,1,2,2012,111946
1,186,1,3,2012,84729
1,186,1,4,2012,41450
1,186,2,1,2012,152849
1,186,2,2,2012,166344
1,186,4,1,2012,163610
1,186,4,2,2012,71631
1,186,4,3,2012,74264
1,186,4,4,2012,4701
1,186,4,5,2012,570
1,186,4,6,2012,4417
1,187,0,0,2012,714752
1,187,1,1,2012,185401
1,187,1,2,2012,247454
1,187,1,3,2012,186487
1,187,1,4,2012,95410
1,187,2,1,2012,353709
1,187,2,2,2012,361043
1,187,4,1,2012,575804
1,187,4,2,2012,51926
1,187,4,3,2012,63550
1,187,4,4,2012,8106
1,187,4,5,2012,1731
1,187,4,6,2012,13635
1,188,0,0,2012,179694
1,188,1,1,2012,40121
1,188,1,2,2012,65833
1,188,1,3,2012,47289
1,188,1,4,2012,26451
1,188,2,1,2012,90694
1,188,2,2,2012,89000
1,188,4,1,2012,162178
1,188,4,2,2012,8606
1,188,4,3,2012,3232
1,188,4,4,2012,2073
1,188,4,5,2012,521
1,188,4,6,2012,3084
1,190,0,0,2012,298684
1,190,1,1,2012,72663
1,190,1,2,2012,103375
1,190,1,3,2012,80522
1,190,1,4,2012,42124
1,190,2,1,2012,148024
1,190,2,2,2012,150660
1,190,4,1,2012,273043
1,190,4,2,2012,8911
1,190,4,3,2012,6614
1,190,4,4,2012,4069
1,190,4,5,2012,521
1,190,4,6,2012,5526
1,191,0,0,2012,496665
1,191,1,1,2012,116016
1,191,1,2,2012,163030
1,191,1,3,2012,139190
1,191,1,4,2012,78429
1,191,2,1,2012,243567
1,191,2,2,2012,253098
1,191,4,1,2012,419377
1,191,4,2,2012,28857
1,191,4,3,2012,30789
1,191,4,4,2012,6739
1,191,4,5,2012,892
1,191,4,6,2012,10011
1,192,0,0,2012,1094493
1,192,1,1,2012,268752
1,192,1,2,2012,393131
1,192,1,3,2012,280680
1,192,1,4,2012,151930
1,192,2,1,2012,542482
1,192,2,2,2012,552011
1,192,4,1,2012,957788
1,192,4,2,2012,33373
1,192,4,3,2012,57900
1,192,4,4,2012,26253
1,192,4,5,2012,2886
1,192,4,6,2012,16293
1,193,0,0,2012,157087
1,193,1,1,2012,36677
1,193,1,2,2012,52122
1,193,1,3,2012,43127
1,193,1,4,2012,25161
1,193,2,1,2012,78556
1,193,2,2,2012,78531
1,193,4,1,2012,148044
1,193,4,2,2012,1814
1,193,4,3,2012,2953
1,193,4,4,2012,1342
1,193,4,5,2012,286
1,193,4,6,2012,2648
1,194,0,0,2012,338551
1,194,1,1,2012,76976
1,194,1,2,2012,129588
1,194,1,3,2012,87061
1,194,1,4,2012,44926
1,194,2,1,2012,168454
1,194,2,2,2012,170097
1,194,4,1,2012,292153
1,194,4,2,2012,9044
1,194,4,3,2012,21520
1,194,4,4,2012,10043
1,194,4,5,2012,415
1,194,4,6,2012,5376
1,195,0,0,2012,131939
1,195,1,1,2012,29168
1,195,1,2,2012,38462
1,195,1,3,2012,38448
1,195,1,4,2012,25861
1,195,2,1,2012,65021
1,195,2,2,2012,66918
1,195,4,1,2012,123942
1,195,4,2,2012,619
1,195,4,3,2012,4968
1,195,4,4,2012,712
1,195,4,5,2012,191
1,195,4,6,2012,1507
1,196,0,0,2012,263836
1,196,1,1,2012,68338
1,196,1,2,2012,87558
1,196,1,3,2012,68433
1,196,1,4,2012,39507
1,196,2,1,2012,131212
1,196,2,2,2012,132624
1,196,4,1,2012,214022
1,196,4,2,2012,4100
1,196,4,3,2012,30673
1,196,4,4,2012,5275
1,196,4,5,2012,5973
1,196,4,6,2012,3793
1,197,0,0,2012,214905
1,197,1,1,2012,49742
1,197,1,2,2012,76604
1,197,1,3,2012,55253
1,197,1,4,2012,33306
1,197,2,1,2012,104819
1,197,2,2,2012,110086
1,197,4,1,2012,191268
1,197,4,2,2012,12021
1,197,4,3,2012,6025
1,197,4,4,2012,2206
1,197,4,5,2012,297
1,197,4,6,2012,3088
1,200,0,0,2012,452982
1,200,1,1,2012,112580
1,200,1,2,2012,167641
1,200,1,3,2012,112521
1,200,1,4,2012,60240
1,200,2,1,2012,225060
1,200,2,2,2012,227922
1,200,4,1,2012,362232
1,200,4,2,2012,26172
1,200,4,3,2012,39188
1,200,4,4,2012,8184
1,200,4,5,2012,3731
1,200,4,6,2012,13475
1,201,0,0,2012,1274792
1,201,1,1,2012,329121
1,201,1,2,2012,429255
1,201,1,3,2012,333314
1,201,1,4,2012,183102
1,201,2,1,2012,634341
1,201,2,2,2012,640451
1,201,4,1,2012,987798
1,201,4,2,2012,56190
1,201,4,3,2012,163283
1,201,4,4,2012,27507
1,201,4,5,2012,7671
1,201,4,6,2012,32343
1,203,0,0,2012,417733
1,203,1,1,2012,106217
1,203,1,2,2012,153946
1,203,1,3,2012,110773
1,203,1,4,2012,46797
1,203,2,1,2012,206115
1,203,2,2,2012,211618
1,203,4,1,2012,381066
1,203,4,2,2012,13459
1,203,4,3,2012,10796
1,203,4,4,2012,4961
1,203,4,5,2012,643
1,203,4,6,2012,6808
1,204,0,0,2012,1517636
1,204,1,1,2012,349940
1,204,1,2,2012,557374
1,204,1,3,2012,410534
1,204,1,4,2012,199788
1,204,2,1,2012,749008
1,204,2,2,2012,768628
1,204,4,1,2012,1361559
1,204,4,2,2012,75517
1,204,4,3,2012,42154
1,204,4,4,2012,15682
1,204,4,5,2012,2336
1,204,4,6,2012,20388
1,205,0,0,2012,1754782
1,205,1,1,2012,417855
1,205,1,2,2012,618132
1,205,1,3,2012,484549
1,205,1,4,2012,234246
1,205,2,1,2012,860496
1,205,2,2,2012,894286
1,205,4,1,2012,1437647
1,205,4,2,2012,195589
1,205,4,3,2012,62363
1,205,4,4,2012,24534
1,205,4,5,2012,2772
1,205,4,6,2012,31877
1,207,0,0,2012,145944
1,207,1,1,2012,35701
1,207,1,2,2012,48636
1,207,1,3,2012,39855
1,207,1,4,2012,21752
1,207,2,1,2012,71509
1,207,2,2,2012,74435
1,207,4,1,2012,134345
1,207,4,2,2012,5250
1,207,4,3,2012,3502
1,207,4,4,2012,679
1,207,4,5,2012,184
1,207,4,6,2012,1984
1,208,0,0,2012,368720
1,208,1,1,2012,79781
1,208,1,2,2012,120595
1,208,1,3,2012,104457
1,208,1,4,2012,63887
1,208,2,1,2012,180931
1,208,2,2,2012,187789
1,208,4,1,2012,330122
1,208,4,2,2012,21316
1,208,4,3,2012,7741
1,208,4,4,2012,2443
1,208,4,5,2012,779
1,208,4,6,2012,6319
1,209,0,0,2012,290970
1,209,1,1,2012,72030
1,209,1,2,2012,102674
1,209,1,3,2012,76635
1,209,1,4,2012,39631
1,209,2,1,2012,146061
1,209,2,2,2012,144909
1,209,4,1,2012,191385
1,209,4,2,2012,80619
1,209,4,3,2012,8525
1,209,4,4,2012,2943
1,209,4,5,2012,2382
1,209,4,6,2012,5116
1,210,0,0,2012,942761
1,210,1,1,2012,235595
1,210,1,2,2012,364319
1,210,1,3,2012,238468
1,210,1,4,2012,104379
1,210,2,1,2012,462583
1,210,2,2,2012,480178
1,210,4,1,2012,549453
1,210,4,2,2012,333687
1,210,4,3,2012,31253
1,210,4,4,2012,15585
1,210,4,5,2012,2101
1,210,4,6,2012,10682
1,212,0,0,2012,271670
1,212,1,1,2012,68500
1,212,1,2,2012,98708
1,212,1,3,2012,71659
1,212,1,4,2012,32803
1,212,2,1,2012,133919
1,212,2,2,2012,137751
1,212,4,1,2012,191305
1,212,4,2,2012,52463
1,212,4,3,2012,11004
1,212,4,4,2012,2415
1,212,4,5,2012,8740
1,212,4,6,2012,5743
1,213,0,0,2012,622514
1,213,1,1,2012,161544
1,213,1,2,2012,225064
1,213,1,3,2012,160488
1,213,1,4,2012,75418
1,213,2,1,2012,303437
1,213,2,2,2012,319077
1,213,4,1,2012,414521
1,213,4,2,2012,171680
1,213,4,3,2012,16974
1,213,4,4,2012,7855
1,213,4,5,2012,1977
1,213,4,6,2012,9507
1,214,0,0,2012,273637
1,214,1,1,2012,70340
1,214,1,2,2012,100162
1,214,1,3,2012,69553
1,214,1,4,2012,33582
1,214,2,1,2012,135976
1,214,2,2,2012,137661
1,214,4,1,2012,197956
1,214,4,2,2012,57612
1,214,4,3,2012,8808
1,214,4,4,2012,2747
1,214,4,5,2012,1258
1,214,4,6,2012,5256
1,216,0,0,2012,460444
1,216,1,1,2012,107111
1,216,1,2,2012,159438
1,216,1,3,2012,129967
1,216,1,4,2012,63928
1,216,2,1,2012,225909
1,216,2,2,2012,234535
1,216,4,1,2012,319192
1,216,4,2,2012,83624
1,216,4,3,2012,41508
1,216,4,4,2012,8975
1,216,4,5,2012,1195
1,216,4,6,2012,5950
1,217,0,0,2012,273571
1,217,1,1,2012,69923
1,217,1,2,2012,96353
1,217,1,3,2012,69757
1,217,1,4,2012,37538
1,217,2,1,2012,132366
1,217,2,2,2012,141205
1,217,4,1,2012,166764
1,217,4,2,2012,97649
1,217,4,3,2012,4843
1,217,4,4,2012,1599
1,217,4,5,2012,425
1,217,4,6,2012,2291
1,218,0,0,2012,655744
1,218,1,1,2012,152883
1,218,1,2,2012,252544
1,218,1,3,2012,176317
1,218,1,4,2012,74000
1,218,2,1,2012,317686
1,218,2,2,2012,338058
1,218,4,1,2012,268997
1,218,4,2,2012,306946
1,218,4,3,2012,45188
1,218,4,4,2012,22576
1,218,4,5,2012,2473
1,218,4,6,2012,9564
1,219,0,0,2012,694239
1,219,1,1,2012,170310
1,219,1,2,2012,248001
1,219,1,3,2012,179077
1,219,1,4,2012,96851
1,219,2,1,2012,336647
1,219,2,2,2012,357592
1,219,4,1,2012,392814
1,219,4,2,2012,254792
1,219,4,3,2012,26547
1,219,4,4,2012,6598
1,219,4,5,2012,4355
1,219,4,6,2012,9133
1,220,0,0,2012,189155
1,220,1,1,2012,46062
1,220,1,2,2012,62628
1,220,1,3,2012,54170
1,220,1,4,2012,26295
1,220,2,1,2012,91877
1,220,2,2,2012,97278
1,220,4,1,2012,146730
1,220,4,2,2012,27501
1,220,4,3,2012,8315
1,220,4,4,2012,2155
1,220,4,5,2012,651
1,220,4,6,2012,3803
1,221,0,0,2012,400763
1,221,1,1,2012,80996
1,221,1,2,2012,128559
1,221,1,3,2012,123696
1,221,1,4,2012,67512
1,221,2,1,2012,197063
1,221,2,2,2012,203700
1,221,4,1,2012,381040
1,221,4,2,2012,2061
1,221,4,3,2012,4130
1,221,4,4,2012,2874
1,221,4,5,2012,4504
1,221,4,6,2012,6154
1,222,0,0,2012,1075470
1,222,1,1,2012,226012
1,222,1,2,2012,358366
1,222,1,3,2012,326636
1,222,1,4,2012,164456
1,222,2,1,2012,525083
1,222,2,2,2012,550387
1,222,4,1,2012,1011134
1,222,4,2,2012,12716
1,222,4,3,2012,15592
1,222,4,4,2012,14307
1,222,4,5,2012,2609
1,222,4,6,2012,19112
1,223,0,0,2012,2518191
1,223,1,1,2012,577062
1,223,1,2,2012,920481
1,223,1,3,2012,692066
1,223,1,4,2012,328582
1,223,2,1,2012,1207168
1,223,2,2,2012,1311023
1,223,4,1,2012,1494576
1,223,4,2,2012,739877
1,223,4,3,2012,109979
1,223,4,4,2012,111369
1,223,4,5,2012,5364
1,223,4,6,2012,57026
1,225,0,0,2012,442768
1,225,1,1,2012,92017
1,225,1,2,2012,141089
1,225,1,3,2012,127307
1,225,1,4,2012,82355
1,225,2,1,2012,216412
1,225,2,2,2012,226356
1,225,4,1,2012,318234
1,225,4,2,2012,81399
1,225,4,3,2012,27173
1,225,4,4,2012,5972
1,225,4,5,2012,991
1,225,4,6,2012,8999
1,226,0,0,2012,974589
1,226,1,1,2012,233465
1,226,1,2,2012,390240
1,226,1,3,2012,249749
1,226,1,4,2012,101135
1,226,2,1,2012,475736
1,226,2,2,2012,498853
1,226,4,1,2012,308898
1,226,4,2,2012,360921
1,226,4,3,2012,196686
1,226,4,4,2012,80436
1,226,4,5,2012,1296
1,226,4,6,2012,26352
1,227,0,0,2012,4839914
1,227,1,1,2012,1043319
1,227,1,2,2012,1790940
1,227,1,3,2012,1328360
1,227,1,4,2012,677295
1,227,2,1,2012,2338561
1,227,2,2,2012,2501353
1,227,4,1,2012,3644070
1,227,4,2,2012,329715
1,227,4,3,2012,440023
1,227,4,4,2012,300641
1,227,4,5,2012,5962
1,227,4,6,2012,119503
1,230,0,0,2012,744496
1,230,1,1,2012,165872
1,230,1,2,2012,262331
1,230,1,3,2012,208392
1,230,1,4,2012,107901
1,230,2,1,2012,356535
1,230,2,2,2012,387961
1,230,4,1,2012,561467
1,230,4,2,2012,41553
1,230,4,3,2012,108401
1,230,4,4,2012,18732
1,230,4,5,2012,1072
1,230,4,6,2012,13271
1,231,0,0,2012,811207
1,231,1,1,2012,188203
1,231,1,2,2012,288564
1,231,1,3,2012,229064
1,231,1,4,2012,105376
1,231,2,1,2012,399957
1,231,2,2,2012,411250
1,231,4,1,2012,655649
1,231,4,2,2012,29706
1,231,4,3,2012,76603
1,231,4,4,2012,32264
1,231,4,5,2012,795
1,231,4,6,2012,16190
1,232,0,0,2012,1401937
1,232,1,1,2012,326522
1,232,1,2,2012,510626
1,232,1,3,2012,389853
1,232,1,4,2012,174936
1,232,2,1,2012,691883
1,232,2,2,2012,710054
1,232,4,1,2012,1092119
1,232,4,2,2012,153810
1,232,4,3,2012,47040
1,232,4,4,2012,70307
1,232,4,5,2012,3789
1,232,4,6,2012,34872
1,233,0,0,2012,509780
1,233,1,1,2012,125584
1,233,1,2,2012,177665
1,233,1,3,2012,136347
1,233,1,4,2012,70184
1,233,2,1,2012,247370
1,233,2,2,2012,262410
1,233,4,1,2012,419647
1,233,4,2,2012,38954
1,233,4,3,2012,30308
1,233,4,4,2012,8224
1,233,4,5,2012,1594
1,233,4,6,2012,11053
1,234,0,0,2012,1745593
1,234,1,1,2012,430780
1,234,1,2,2012,610306
1,234,1,3,2012,472749
1,234,1,4,2012,231758
1,234,2,1,2012,838898
1,234,2,2,2012,906695
1,234,4,1,2012,916882
1,234,4,2,2012,683277
1,234,4,3,2012,73834
1,234,4,4,2012,34765
1,234,4,5,2012,4856
1,234,4,6,2012,31979
1,235,0,0,2012,565741
1,235,1,1,2012,139408
1,235,1,2,2012,188662
1,235,1,3,2012,160454
1,235,1,4,2012,77217
1,235,2,1,2012,275797
1,235,2,2,2012,289944
1,235,4,1,2012,440525
1,235,4,2,2012,87503
1,235,4,3,2012,17849
1,235,4,4,2012,4624
1,235,4,5,2012,2498
1,235,4,6,2012,12742
1,236,0,0,2012,1187879
1,236,1,1,2012,306760
1,236,1,2,2012,429769
1,236,1,3,2012,307147
1,236,1,4,2012,144203
1,236,2,1,2012,588824
1,236,2,2,2012,599055
1,236,4,1,2012,976249
1,236,4,2,2012,66106
1,236,4,3,2012,94588
1,236,4,4,2012,22504
1,236,4,5,2012,4290
1,236,4,6,2012,24142
1,238,0,0,2012,671332
1,238,1,1,2012,161319
1,238,1,2,2012,236047
1,238,1,3,2012,180782
1,238,1,4,2012,93184
1,238,2,1,2012,331839
1,238,2,2,2012,339493
1,238,4,1,2012,566878
1,238,4,2,2012,47880
1,238,4,3,2012,29700
1,238,4,4,2012,9345
1,238,4,5,2012,3253
1,238,4,6,2012,14276
1,239,0,0,2012,707313
1,239,1,1,2012,163300
1,239,1,2,2012,272087
1,239,1,3,2012,183661
1,239,1,4,2012,88265
1,239,2,1,2012,348138
1,239,2,2,2012,359175
1,239,4,1,2012,584958
1,239,4,2,2012,43707
1,239,4,3,2012,36040
1,239,4,4,2012,19394
1,239,4,5,2012,4034
1,239,4,6,2012,19180
1,240,0,0,2012,199977
1,240,1,1,2012,39914
1,240,1,2,2012,65421
1,240,1,3,2012,58765
1,240,1,4,2012,35877
1,240,2,1,2012,103333
1,240,2,2,2012,96644
1,240,4,1,2012,182981
1,240,4,2,2012,4182
1,240,4,3,2012,2337
1,240,4,4,2012,1869
1,240,4,5,2012,4655
1,240,4,6,2012,3953
1,242,0,0,2012,270303
1,242,1,1,2012,64995
1,242,1,2,2012,87994
1,242,1,3,2012,77045
1,242,1,4,2012,40269
1,242,2,1,2012,133120
1,242,2,2,2012,137183
1,242,4,1,2012,222550
1,242,4,2,2012,24157
1,242,4,3,2012,14198
1,242,4,4,2012,1910
1,242,4,5,2012,1493
1,242,4,6,2012,5995
1,243,0,0,2012,178107
1,243,1,1,2012,36830
1,243,1,2,2012,53950
1,243,1,3,2012,54436
1,243,1,4,2012,32891
1,243,2,1,2012,90549
1,243,2,2,2012,87558
1,243,4,1,2012,156943
1,243,4,2,2012,2544
1,243,4,3,2012,2308
1,243,4,4,2012,976
1,243,4,5,2012,10001
1,243,4,6,2012,5335
1,244,0,0,2012,474125
1,244,1,1,2012,115550
1,244,1,2,2012,162206
1,244,1,3,2012,139419
1,244,1,4,2012,56950
1,244,2,1,2012,233464
1,244,2,2,2012,240661
1,244,4,1,2012,375071
1,244,4,2,2012,48230
1,244,4,3,2012,26243
1,244,4,4,2012,13719
1,244,4,5,2012,1040
1,244,4,6,2012,9822
1,245,0,0,2012,683249
1,245,1,1,2012,147850
1,245,1,2,2012,232408
1,245,1,3,2012,203137
1,245,1,4,2012,99854
1,245,2,1,2012,329224
1,245,2,2,2012,354025
1,245,4,1,2012,500213
1,245,4,2,2012,103203
1,245,4,3,2012,14115
1,245,4,4,2012,48176
1,245,4,5,2012,1510
1,245,4,6,2012,16032
1,246,0,0,2012,633863
1,246,1,1,2012,138993
1,246,1,2,2012,195056
1,246,1,3,2012,187018
1,246,1,4,2012,112796
1,246,2,1,2012,311830
1,246,2,2,2012,322033
1,246,4,1,2012,549201
1,246,4,2,2012,40118
1,246,4,3,2012,26705
1,246,4,4,2012,5555
1,246,4,5,2012,2298
1,246,4,6,2012,9986
1,248,0,0,2012,143388
1,248,1,1,2012,34037
1,248,1,2,2012,46331
1,248,1,3,2012,40485
1,248,1,4,2012,22535
1,248,2,1,2012,69973
1,248,2,2,2012,73415
1,248,4,1,2012,102976
1,248,4,2,2012,23570
1,248,4,3,2012,10461
1,248,4,4,2012,2632
1,248,4,5,2012,513
1,248,4,6,2012,3236
1,249,0,0,2012,231815
1,249,1,1,2012,47410
1,249,1,2,2012,66483
1,249,1,3,2012,72821
1,249,1,4,2012,45101
1,249,2,1,2012,115873
1,249,2,2,2012,115942
1,249,4,1,2012,217387
1,249,4,2,2012,2265
1,249,4,3,2012,4728
1,249,4,4,2012,1034
1,249,4,5,2012,2784
1,249,4,6,2012,3617
1,250,0,0,2012,342306
1,250,1,1,2012,70784
1,250,1,2,2012,112266
1,250,1,3,2012,102430
1,250,1,4,2012,56826
1,250,2,1,2012,173407
1,250,2,2,2012,168899
1,250,4,1,2012,310836
1,250,4,2,2012,4644
1,250,4,3,2012,4119
1,250,4,4,2012,2969
1,250,4,5,2012,12636
1,250,4,6,2012,7102
1,251,0,0,2012,3240467
1,251,1,1,2012,780343
1,251,1,2,2012,1184768
1,251,1,3,2012,870913
1,251,1,4,2012,404443
1,251,2,1,2012,1609771
1,251,2,2,2012,1630696
1,251,4,1,2012,2688341
1,251,4,2,2012,181308
1,251,4,3,2012,151716
1,251,4,4,2012,123023
1,251,4,5,2012,24105
1,251,4,6,2012,71974
1,253,0,0,2012,414847
1,253,1,1,2012,100976
1,253,1,2,2012,135426
1,253,1,3,2012,113738
