ZipCode,HRR,HSA,State
82723,457,53016,WY
82725,274,53008,MT
82727,274,53008,MT
82729,457,53022,WY
82730,457,53016,WY
82731,274,53008,MT
82732,274,53008,MT
82801,274,53021,MT
82831,274,53021,MT
82832,457,53002,WY
82833,274,53021,MT
82834,457,53002,WY
82835,457,53002,WY
82836,274,53021,MT
82837,457,53002,WY
82838,274,53021,MT
82839,274,53021,MT
82840,457,53002,WY
82842,274,53021,MT
82844,274,53021,MT
82845,274,53021,MT
82901,423,53020,UT
82902,423,53020,UT
82922,423,53010,UT
82923,423,53020,UT
82925,423,53010,UT
82929,423,53020,UT
82930,423,53007,UT
82931,423,53007,UT
82932,423,53020,UT
82933,423,53007,UT
82934,423,53020,UT
82935,423,53020,UT
82936,423,53007,UT
82937,423,53007,UT
82938,423,53020,UT
82939,423,53007,UT
82941,423,53010,UT
82942,423,53020,UT
82943,423,53020,UT
82944,423,53007,UT
82945,423,53020,UT
83001,423,53010,UT
83002,423,53010,UT
83011,423,53010,UT
83012,423,53010,UT
83013,423,53010,UT
83014,423,53010,UT
83025,423,53010,UT
83101,423,53011,UT
83110,423,53001,UT
83111,423,53001,UT
83112,423,53001,UT
83113,423,53010,UT
83114,423,13023,UT
83115,423,53010,UT
83116,423,53011,UT
83118,423,53010,UT
83119,423,53001,UT
83120,423,53010,UT
83121,423,53011,UT
83122,423,53001,UT
83123,423,53011,UT
83124,423,53011,UT
83126,423,53001,UT
83127,423,53001,UT
83128,423,53010,UT
83201,423,13028,UT
83202,423,13028,UT
83203,423,13028,UT
83204,423,13028,UT
83205,423,13028,UT
83206,423,13028,UT
83209,423,13028,UT
83210,423,13028,UT
83211,423,13028,UT
83212,423,13028,UT
83213,152,13017,ID
83214,423,13028,UT
83215,152,13003,ID
83217,423,13028,UT
83218,152,13017,ID
83220,423,13023,UT
83221,152,13003,ID
83223,423,13023,UT
83226,276,13032,MT
83227,276,13032,MT
83228,423,13029,UT
83229,276,13032,MT
83230,423,13035,UT
83232,423,13029,UT
83233,423,13023,UT
83234,423,13028,UT
83235,276,13032,MT
83236,152,13017,ID
83237,423,46012,UT
83238,423,13023,UT
83239,423,13023,UT
83241,423,13035,UT
83243,423,13028,UT
83244,152,13017,ID
83245,423,13028,UT
83246,423,13028,UT
83250,423,13028,UT
83251,152,13017,ID
83252,423,13021,UT
83253,276,13032,MT
83254,423,13023,UT
83255,152,13017,ID
83256,152,13003,ID
83261,423,13023,UT
83262,152,13003,ID
83263,423,13029,UT
83271,423,13028,UT
83272,423,13023,UT
83274,152,13017,ID
83276,423,13035,UT
83277,423,13028,UT
83278,151,13037,ID
83281,423,13028,UT
83283,423,13029,UT
83285,423,13035,UT
83286,423,13029,UT
83287,423,13023,UT
83301,151,13038,ID
83302,151,13038,ID
83303,151,13038,ID
83311,423,13006,UT
83312,423,13006,UT
83313,151,13037,ID
83314,151,13038,ID
83316,151,13038,ID
83318,423,13006,UT
83320,151,13037,ID
83321,151,13038,ID
83322,151,13037,ID
83323,423,13006,UT
83324,151,13038,ID
83325,151,13038,ID
83327,151,13037,ID
83328,151,13038,ID
83330,151,13038,ID
83332,151,13038,ID
83333,151,13037,ID
83334,151,13038,ID
83335,151,13038,ID
83336,423,13006,UT
83337,151,13037,ID
83338,151,13038,ID
83340,151,13037,ID
83341,151,13038,ID
83342,423,13006,UT
83343,423,13006,UT
83344,151,13038,ID
83346,423,13006,UT
83347,423,13006,UT
83348,151,13037,ID
83349,151,13038,ID
83350,423,13031,UT
83352,151,13038,ID
83353,151,13037,ID
83354,151,13037,ID
83355,151,13038,ID
83401,152,13017,ID
83402,152,13017,ID
83403,152,13017,ID
83404,152,13017,ID
83405,152,13017,ID
83406,152,13017,ID
83414,423,53010,UT
83415,152,13017,ID
83420,152,13030,ID
83421,152,13030,ID
83422,152,13012,ID
83423,152,13017,ID
83424,152,13012,ID
83425,152,13017,ID
83427,152,13017,ID
83428,152,13012,ID
83429,152,13030,ID
83431,152,13017,ID
83433,152,13030,ID
83434,152,13017,ID
83435,152,13017,ID
83436,152,13030,ID
83438,152,13030,ID
83440,152,13030,ID
83441,152,13030,ID
83442,152,13017,ID
83443,152,13017,ID
83444,152,13017,ID
83445,152,13030,ID
83446,152,13017,ID
83448,152,13030,ID
83449,152,13012,ID
83450,152,13017,ID
83451,152,13030,ID
83452,152,13012,ID
83454,152,13017,ID
83455,152,13012,ID
83460,152,13030,ID
83462,276,13032,MT
83463,276,13032,MT
83464,276,13032,MT
83465,276,13032,MT
83466,276,13032,MT
83467,276,13032,MT
83468,276,13032,MT
83469,276,13032,MT
83501,440,13020,WA
83520,440,13027,WA
83522,440,13010,WA
83523,440,13020,WA
83524,440,13020,WA
83525,440,13015,WA
83526,440,13010,WA
83530,440,13015,WA
83531,440,13015,WA
83533,440,13010,WA
83535,440,13020,WA
83536,440,13020,WA
83537,440,13020,WA
83539,440,13020,WA
83540,440,13020,WA
83541,440,13020,WA
83542,440,13015,WA
83543,440,13020,WA
83544,440,13027,WA
83545,440,13020,WA
83546,440,13027,WA
83547,151,13022,ID
83548,440,13020,WA
83549,151,13022,ID
83552,440,13020,WA
83553,440,13020,WA
83554,440,13015,WA
83555,440,13020,WA
83601,151,13004,ID
83602,151,13004,ID
83604,151,13025,ID
83605,151,13007,ID
83606,151,13007,ID
83607,151,13007,ID
83610,151,13004,ID
83611,151,13004,ID
83612,151,13004,ID
83615,151,13004,ID
83616,151,13004,ID
83617,151,13004,ID
83619,151,38040,ID
83622,151,13004,ID
83623,151,13025,ID
83624,151,13025,ID
83626,151,13007,ID
83627,151,13025,ID
83628,151,13007,ID
83629,151,13004,ID
83630,151,13007,ID
83631,151,13004,ID
83632,151,13004,ID
83633,151,13025,ID
83634,151,13004,ID
83635,151,13004,ID
83636,151,13004,ID
83637,151,13004,ID
83638,151,13022,ID
83639,151,13026,ID
83641,151,13026,ID
83642,151,13004,ID
83643,151,13004,ID
83644,151,13007,ID
83645,151,38040,ID
83646,151,13004,ID
83647,151,13025,ID
83648,151,13025,ID
83650,151,13007,ID
83651,151,13026,ID
83652,151,13026,ID
83653,151,13026,ID
83654,151,13022,ID
83655,151,38040,ID
83656,151,13007,ID
83657,151,13004,ID
83660,151,13007,ID
83661,151,38040,ID
83666,151,13004,ID
83669,151,13004,ID
83670,151,13004,ID
83671,151,13022,ID
83672,151,13039,ID
83676,151,13007,ID
83677,151,13022,ID
83680,151,13004,ID
83686,151,13026,ID
83687,151,13026,ID
83701,151,13004,ID
83702,151,13004,ID
83703,151,13004,ID
83704,151,13004,ID
83705,151,13004,ID
83706,151,13004,ID
83707,151,13004,ID
83708,151,13004,ID
83709,151,13004,ID
83711,151,13004,ID
83712,151,13004,ID
83713,151,13004,ID
83714,151,13004,ID
83715,151,13004,ID
83716,151,13004,ID
83717,151,13004,ID
83719,151,13004,ID
83720,151,13004,ID
83722,151,13004,ID
83724,151,13004,ID
83725,151,13004,ID
83726,151,13004,ID
83728,151,13004,ID
83729,151,13004,ID
83731,151,13004,ID
83732,151,13004,ID
83735,151,13004,ID
83756,151,13004,ID
83799,151,13004,ID
83801,440,13009,WA
83802,440,13019,WA
83803,440,13009,WA
83804,440,13009,WA
83805,440,13005,WA
83806,440,13024,WA
83808,440,13019,WA
83809,440,13033,WA
83810,440,13009,WA
83811,440,13033,WA
83812,440,13036,WA
83813,440,13009,WA
83814,440,13009,WA
83815,440,13009,WA
83816,440,13009,WA
83821,440,50059,WA
83822,440,50059,WA
83823,440,13024,WA
83824,440,50059,WA
83825,440,13033,WA
83826,440,13005,WA
83827,440,13024,WA
83830,440,13036,WA
83832,440,13024,WA
83833,440,13009,WA
83834,440,13024,WA
83835,440,13009,WA
83836,440,13033,WA
83837,440,13019,WA
83839,440,13009,WA
83840,440,13033,WA
83841,440,50059,WA
83842,440,13009,WA
83843,440,13024,WA
83844,440,13024,WA
83845,440,13005,WA
83846,440,13019,WA
83847,440,13033,WA
83848,440,50059,WA
83849,440,13019,WA
83850,440,13009,WA
83851,440,50059,WA
83852,440,13033,WA
83853,440,13005,WA
83854,440,13009,WA
83855,440,13024,WA
83856,440,50059,WA
83857,440,13024,WA
83858,440,13009,WA
83860,440,13033,WA
83861,440,13036,WA
83864,440,13033,WA
83865,440,13033,WA
83866,440,13036,WA
83867,440,13019,WA
83868,440,13019,WA
83869,440,50059,WA
83870,440,50059,WA
83871,440,13024,WA
83872,440,13024,WA
83873,440,13019,WA
83874,440,13019,WA
83876,440,50059,WA
83877,440,13009,WA
84001,423,46027,UT
84002,423,46027,UT
84003,422,46001,UT
84004,422,46001,UT
84005,422,46023,UT
84006,423,46028,UT
84007,423,46027,UT
84008,423,46033,UT
84009,423,46028,UT
84010,423,46003,UT
84011,423,46003,UT
84013,422,46023,UT
84014,423,46003,UT
84015,421,46011,UT
84016,421,46011,UT
84017,423,46028,UT
84018,423,46028,UT
84020,423,46028,UT
84021,423,46027,UT
84022,423,46028,UT
84023,423,46028,UT
84024,423,46028,UT
84025,423,46003,UT
84026,423,46027,UT
84027,423,46027,UT
84028,423,46012,UT
84029,423,46028,UT
84031,423,46027,UT
84032,422,46025,UT
84033,423,46028,UT
84034,423,46028,UT
84035,423,46033,UT
84036,423,46028,UT
84037,421,46011,UT
84038,423,46012,UT
84039,423,46027,UT
84040,421,46011,UT
84041,421,46011,UT
84042,422,46001,UT
84043,422,46001,UT
84044,423,46028,UT
84045,422,46023,UT
84046,423,46028,UT
84047,423,46028,UT
84049,422,46025,UT
84050,421,46020,UT
84051,423,46027,UT
84052,423,46027,UT
84053,423,46027,UT
84054,423,46028,UT
84055,423,46028,UT
84056,421,46011,UT
84057,422,46025,UT
84058,422,46025,UT
84059,422,46025,UT
84060,423,46028,UT
84061,423,46028,UT
84062,422,46001,UT
84063,423,46033,UT
84064,423,53007,UT
84065,423,46028,UT
84066,423,46027,UT
84067,421,46020,UT
84068,423,46028,UT
84069,423,46028,UT
84070,423,46028,UT
84071,423,46028,UT
84072,423,46027,UT
84073,423,46027,UT
84074,423,46028,UT
84075,421,46011,UT
84076,423,46027,UT
84078,423,46033,UT
84079,423,46033,UT
84080,423,46028,UT
84081,423,46028,UT
84082,422,46025,UT
84083,423,46028,UT
84084,423,46028,UT
84085,423,46027,UT
84086,423,53007,UT
84087,423,46003,UT
84088,423,46028,UT
84089,421,46011,UT
84090,423,46028,UT
84091,423,46028,UT
84092,423,46028,UT
84093,423,46028,UT
84094,423,46028,UT
84095,423,46028,UT
84096,423,46028,UT
84097,422,46025,UT
84098,423,46028,UT
84101,423,46028,UT
84102,423,46028,UT
84103,423,46028,UT
84104,423,46028,UT
84105,423,46028,UT
84106,423,46028,UT
84107,423,46028,UT
84108,423,46028,UT
84109,423,46028,UT
84110,423,46028,UT
84111,423,46028,UT
84112,423,46028,UT
84113,423,46028,UT
84114,423,46028,UT
84115,423,46028,UT
84116,423,46028,UT
84117,423,46028,UT
84118,423,46028,UT
84119,423,46028,UT
84120,423,46028,UT
84121,423,46028,UT
84122,423,46028,UT
84123,423,46028,UT
84124,423,46028,UT
84125,423,46028,UT
84126,423,46028,UT
84127,423,46028,UT
84128,423,46028,UT
84129,423,46028,UT
84130,423,46028,UT
84131,423,46028,UT
84132,423,46028,UT
84133,423,46028,UT
84134,423,46028,UT
84136,423,46028,UT
84138,423,46028,UT
84139,423,46028,UT
84141,423,46028,UT
84143,423,46028,UT
84145,423,46028,UT
84147,423,46028,UT
84148,423,46028,UT
84150,423,46028,UT
84151,423,46028,UT
84152,423,46028,UT
84157,423,46028,UT
84158,423,46028,UT
84165,423,46028,UT
84170,423,46028,UT
84171,423,46028,UT
84180,423,46028,UT
84184,423,46028,UT
84189,423,46028,UT
84190,423,46028,UT
84199,423,46028,UT
84201,421,46020,UT
84244,421,46020,UT
84301,421,46004,UT
84302,421,46004,UT
84304,423,46012,UT
84305,423,46012,UT
84306,423,46012,UT
84307,421,46004,UT
84308,423,46012,UT
84309,423,46012,UT
84310,421,46020,UT
84311,421,46020,UT
84312,421,46032,UT
84313,421,46020,UT
84314,421,46004,UT
84315,421,46020,UT
84316,421,46032,UT
84317,421,46020,UT
84318,423,46012,UT
84319,423,46012,UT
84320,423,46012,UT
84321,423,46012,UT
84322,423,46012,UT
84323,423,46012,UT
84324,421,46004,UT
84325,423,46012,UT
84326,423,46012,UT
84327,423,46012,UT
84328,423,46012,UT
84329,421,46020,UT
84330,421,46032,UT
84331,421,46032,UT
84332,423,46012,UT
84333,423,46012,UT
84334,423,46012,UT
84335,423,46012,UT
84336,421,46032,UT
84337,421,46032,UT
84338,423,46012,UT
84339,423,46012,UT
84340,421,46004,UT
84341,423,46012,UT
84401,421,46020,UT
84402,421,46020,UT
84403,421,46020,UT
84404,421,46020,UT
84405,421,46020,UT
84407,421,46020,UT
84408,421,46020,UT
84409,421,46020,UT
84412,421,46020,UT
84414,421,46020,UT
84415,421,46020,UT
84501,423,46024,UT
84510,293,6012,NM
84511,423,46015,UT
84512,423,46015,UT
84513,423,46024,UT
84515,105,6026,CO
84516,423,46024,UT
84518,423,46024,UT
84520,423,46024,UT
84521,423,46024,UT
84522,423,46024,UT
84523,423,46024,UT
84525,423,46024,UT
84526,423,46024,UT
84528,423,46024,UT
84529,423,46024,UT
84530,423,46015,UT
84531,423,46015,UT
84532,423,46014,UT
84533,423,46015,UT
84534,293,6012,NM
84535,423,46015,UT
84536,423,46016,UT
84537,423,46024,UT
84539,423,46024,UT
84540,105,6026,CO
84542,423,46024,UT
84601,422,46025,UT
84602,422,46025,UT
84603,422,46025,UT
84604,422,46025,UT
84605,422,46025,UT
84606,422,46025,UT
84620,422,46008,UT
84621,422,46008,UT
84622,422,46008,UT
84623,422,46017,UT
84624,422,46006,UT
84626,422,46023,UT
84627,422,46017,UT
84628,422,46023,UT
84629,422,46017,UT
84630,422,46008,UT
84631,422,46007,UT
84632,422,46017,UT
84633,422,46023,UT
84634,422,46008,UT
84635,422,46006,UT
84636,422,46007,UT
84637,422,46007,UT
84638,422,46006,UT
84639,422,46019,UT
84640,422,46006,UT
84642,422,46008,UT
84643,422,46008,UT
84644,422,46007,UT
84645,422,46019,UT
84646,422,46017,UT
84647,422,46017,UT
84648,422,46019,UT
84649,422,46006,UT
84651,422,46023,UT
84652,422,46008,UT
84653,422,46023,UT
84654,422,46008,UT
84655,422,46023,UT
84656,422,46007,UT
84657,423,46026,UT
84660,422,46023,UT
84662,422,46017,UT
84663,422,46025,UT
84664,422,46025,UT
84665,422,46008,UT
84667,422,46017,UT
84701,423,46026,UT
84710,423,46030,UT
84711,423,46026,UT
84712,423,46022,UT
84713,422,46002,UT
84714,423,46030,UT
84715,423,46026,UT
84716,423,46026,UT
84718,423,46022,UT
84719,423,46030,UT
84720,423,46005,UT
84721,423,46005,UT
84722,423,46030,UT
84723,423,46022,UT
84724,423,46026,UT
84725,423,46030,UT
84726,423,46022,UT
84728,422,46006,UT
84729,423,46030,UT
84730,423,46026,UT
84731,422,46002,UT
84732,423,46022,UT
84733,423,46030,UT
84734,423,46024,UT
84735,423,46030,UT
84736,423,46022,UT
84737,423,46030,UT
84738,423,46030,UT
84739,423,46026,UT
84740,423,46022,UT
84741,423,46010,UT
84742,423,46005,UT
84743,423,46022,UT
84744,423,46026,UT
84745,423,46030,UT
84746,423,46030,UT
84747,423,46026,UT
84749,423,46026,UT
84750,423,46026,UT
84751,423,46013,UT
84752,423,46013,UT
84753,423,46030,UT
84754,423,46026,UT
84755,423,46010,UT
84756,423,46030,UT
84757,423,46030,UT
84758,423,46010,UT
84759,423,46022,UT
84760,423,46005,UT
84761,423,46005,UT
84762,423,46030,UT
84763,423,46030,UT
84764,423,46022,UT
84765,423,46030,UT
84766,423,46026,UT
84767,423,46030,UT
84770,423,46030,UT
84771,423,46030,UT
84772,423,46030,UT
84773,423,46026,UT
84774,423,46030,UT
84775,423,46026,UT
84776,423,46022,UT
84779,423,46030,UT
84780,423,46030,UT
84781,423,46030,UT
84782,423,46030,UT
84783,423,46030,UT
84784,423,46030,UT
84790,423,46030,UT
84791,423,46030,UT
85001,12,3022,AZ
85002,12,3022,AZ
85003,12,3022,AZ
85004,12,3022,AZ
85005,12,3022,AZ
85006,12,3022,AZ
85007,12,3022,AZ
85008,12,3022,AZ
85009,12,3022,AZ
85010,12,3022,AZ
85011,12,3022,AZ
85012,12,3022,AZ
85013,12,3022,AZ
85014,12,3022,AZ
85015,12,3022,AZ
85016,12,3022,AZ
85017,12,3022,AZ
85018,12,3022,AZ
85019,12,3022,AZ
85020,12,3022,AZ
85021,12,3022,AZ
85022,12,3022,AZ
85023,12,3022,AZ
85024,12,3022,AZ
85025,12,3022,AZ
85026,12,3022,AZ
85027,12,3022,AZ
85028,12,3022,AZ
85029,12,3022,AZ
85030,12,3022,AZ
85031,12,3022,AZ
85032,12,3022,AZ
85033,12,3022,AZ
85034,12,3022,AZ
85035,12,3022,AZ
85036,12,3022,AZ
85037,12,3022,AZ
85038,12,3022,AZ
85039,12,3022,AZ
85040,12,3022,AZ
85041,12,3022,AZ
85042,12,3022,AZ
85043,12,3022,AZ
85044,11,3016,AZ
85045,12,3022,AZ
85046,12,3022,AZ
85048,12,3022,AZ
85050,12,3022,AZ
85051,12,3022,AZ
85053,12,3022,AZ
85054,12,3022,AZ
85060,12,3022,AZ
85061,12,3022,AZ
85062,12,3022,AZ
85063,12,3022,AZ
85064,12,3022,AZ
85065,12,3022,AZ
85066,12,3022,AZ
85067,12,3022,AZ
85068,12,3022,AZ
85069,12,3022,AZ
85070,12,3022,AZ
85071,12,3022,AZ
85072,12,3022,AZ
85073,12,3022,AZ
85074,12,3022,AZ
85075,12,3022,AZ
85076,11,3016,AZ
85078,12,3022,AZ
85079,12,3022,AZ
85080,12,3022,AZ
85082,12,3022,AZ
85083,12,3022,AZ
85085,12,3022,AZ
85086,12,3022,AZ
85087,12,3022,AZ
85097,12,3022,AZ
85098,12,3022,AZ
85117,11,3016,AZ
85118,11,3016,AZ
85119,11,3016,AZ
85120,11,3016,AZ
85121,11,3005,AZ
85122,12,3004,AZ
85123,12,3004,AZ
85127,11,3005,AZ
85128,12,3004,AZ
85130,12,3004,AZ
85131,12,3004,AZ
85132,11,3009,AZ
85135,15,3032,AZ
85137,15,3032,AZ
85138,12,3004,AZ
85139,12,3004,AZ
85140,11,3016,AZ
85141,11,3009,AZ
85142,11,3016,AZ
85143,11,3016,AZ
85145,12,3004,AZ
85147,12,3022,AZ
85172,12,3004,AZ
85173,11,3016,AZ
85178,11,3016,AZ
85190,11,3016,AZ
85191,11,3009,AZ
85192,15,3032,AZ
85193,12,3004,AZ
85194,12,3004,AZ
85201,11,3016,AZ
85202,11,3016,AZ
85203,11,3016,AZ
85204,11,3016,AZ
85205,11,3016,AZ
85206,11,3016,AZ
85207,11,3016,AZ
85208,11,3016,AZ
85209,11,3016,AZ
85210,11,3016,AZ
85211,11,3016,AZ
85212,11,3016,AZ
85213,11,3016,AZ
85214,11,3016,AZ
85215,11,3016,AZ
85216,11,3016,AZ
85224,11,3005,AZ
85225,11,3005,AZ
85226,11,3016,AZ
85233,11,3016,AZ
85234,11,3016,AZ
85236,11,3016,AZ
85244,11,3005,AZ
85246,11,3005,AZ
85248,11,3005,AZ
85249,11,3005,AZ
85250,12,3025,AZ
85251,12,3025,AZ
85252,12,3025,AZ
85253,12,3025,AZ
85254,12,3022,AZ
85255,12,3025,AZ
85256,12,3025,AZ
85257,12,3025,AZ
85258,12,3025,AZ
85259,12,3025,AZ
85260,12,3025,AZ
85261,12,3025,AZ
85262,12,3025,AZ
85263,12,3025,AZ
85264,12,3025,AZ
85266,12,3022,AZ
85267,12,3025,AZ
85268,12,3025,AZ
85269,12,3025,AZ
85271,12,3025,AZ
85274,11,3016,AZ
85275,11,3016,AZ
85277,11,3016,AZ
85280,11,3016,AZ
85281,11,3016,AZ
85282,11,3016,AZ
85283,11,3016,AZ
85284,11,3016,AZ
85285,11,3016,AZ
85286,11,3005,AZ
85287,11,3016,AZ
85295,11,3016,AZ
85296,11,3016,AZ
85297,11,3016,AZ
85298,11,3016,AZ
85299,11,3016,AZ
85301,12,3022,AZ
85302,12,3022,AZ
85303,12,3022,AZ
85304,12,3022,AZ
85305,12,3022,AZ
85306,12,3022,AZ
85307,12,3022,AZ
85308,12,3022,AZ
85309,12,3022,AZ
85310,12,3022,AZ
85311,12,3022,AZ
85312,12,3022,AZ
85318,12,3022,AZ
85320,14,3033,AZ
85321,12,3022,AZ
85322,12,3022,AZ
85323,12,3022,AZ
85324,12,3022,AZ
85325,12,3020,AZ
85326,12,3022,AZ
85327,12,3022,AZ
85328,12,5023,AZ
85329,12,3022,AZ
85331,12,3022,AZ
85332,14,3033,AZ
85333,12,3037,AZ
85334,12,5023,AZ
85335,12,3022,AZ
85336,12,3037,AZ
85337,12,3022,AZ
85338,12,3022,AZ
85339,12,3022,AZ
85340,12,3022,AZ
85341,15,3032,AZ
85342,14,3029,AZ
85343,12,3022,AZ
85344,12,3020,AZ
85345,14,3029,AZ
85346,12,3020,AZ
85347,12,3037,AZ
85348,12,3020,AZ
85349,12,3037,AZ
85350,12,3037,AZ
85351,14,3029,AZ
85352,12,3037,AZ
85353,12,3022,AZ
85354,12,3022,AZ
85355,12,3022,AZ
85356,12,3037,AZ
85357,12,3020,AZ
85358,14,3033,AZ
85359,12,3020,AZ
85360,12,3015,AZ
85361,14,3029,AZ
85362,14,3033,AZ
85363,14,3029,AZ
85364,12,3037,AZ
85365,12,3037,AZ
85366,12,3037,AZ
85367,12,3037,AZ
85369,12,3037,AZ
85371,12,3020,AZ
85372,14,3029,AZ
85373,14,3029,AZ
85374,14,3029,AZ
85375,14,3029,AZ
85376,14,3029,AZ
85377,12,3022,AZ
85378,14,3029,AZ
85379,12,3022,AZ
85380,14,3029,AZ
85381,14,3029,AZ
85382,14,3029,AZ
85383,12,3022,AZ
85385,14,3029,AZ
85387,14,3029,AZ
85388,12,3022,AZ
85390,14,3033,AZ
85392,12,3022,AZ
85395,12,3022,AZ
85396,12,3022,AZ
85501,12,3047,AZ
85502,12,3047,AZ
85530,12,3042,AZ
85531,15,3024,AZ
85532,12,3047,AZ
85533,15,3032,AZ
85534,15,3032,AZ
85535,15,3024,AZ
85536,15,3024,AZ
85539,12,3047,AZ
85540,15,3032,AZ
85541,12,3021,AZ
85542,12,3042,AZ
85543,15,3024,AZ
85544,12,3021,AZ
85545,12,3047,AZ
85546,15,3024,AZ
85547,12,3021,AZ
85548,15,3024,AZ
85550,12,3042,AZ
85551,15,3024,AZ
85552,15,3024,AZ
85553,12,3021,AZ
85554,12,3021,AZ
85601,15,3032,AZ
85602,15,3032,AZ
85603,15,3002,AZ
85605,15,3032,AZ
85606,15,3032,AZ
85607,15,3007,AZ
85608,15,3007,AZ
85609,15,3032,AZ
85610,15,3032,AZ
85611,15,3032,AZ
85613,15,3032,AZ
85614,15,3032,AZ
85615,15,3027,AZ
85616,15,3027,AZ
85617,15,3002,AZ
85618,15,3032,AZ
85619,15,3032,AZ
85620,15,3002,AZ
85621,15,3032,AZ
85622,15,3032,AZ
85623,15,3032,AZ
85624,15,3032,AZ
85625,15,3032,AZ
85626,15,3007,AZ
85627,15,3032,AZ
85628,15,3032,AZ
85629,15,3032,AZ
85630,15,3032,AZ
85631,15,3032,AZ
85632,15,3032,AZ
85633,15,3032,AZ
85634,15,3032,AZ
85635,15,3027,AZ
85636,15,3027,AZ
85637,15,3032,AZ
85638,15,3027,AZ
85639,15,3032,AZ
85640,15,3032,AZ
85641,15,3032,AZ
85643,15,3034,AZ
85644,15,3034,AZ
85645,15,3032,AZ
85646,15,3032,AZ
85648,15,3032,AZ
85650,15,3027,AZ
85652,15,3032,AZ
85653,15,3032,AZ
85654,15,3032,AZ
85655,15,3007,AZ
85658,15,3032,AZ
85662,15,3032,AZ
85670,15,3027,AZ
85671,15,3027,AZ
85701,15,3032,AZ
85702,15,3032,AZ
85703,15,3032,AZ
85704,15,3032,AZ
85705,15,3032,AZ
85706,15,3032,AZ
85707,15,3032,AZ
85708,15,3032,AZ
85709,15,3032,AZ
85710,15,3032,AZ
85711,15,3032,AZ
85712,15,3032,AZ
85713,15,3032,AZ
85714,15,3032,AZ
85715,15,3032,AZ
85716,15,3032,AZ
85717,15,3032,AZ
85718,15,3032,AZ
85719,15,3032,AZ
85720,15,3032,AZ
85721,15,3032,AZ
85722,15,3032,AZ
85723,15,3032,AZ
85724,15,3032,AZ
85725,15,3032,AZ
85726,15,3032,AZ
85728,15,3032,AZ
85730,15,3032,AZ
85731,15,3032,AZ
85732,15,3032,AZ
85733,15,3032,AZ
85734,15,3032,AZ
85735,15,3032,AZ
85736,15,3032,AZ
85737,15,3032,AZ
85738,15,3032,AZ
85739,15,3032,AZ
85740,15,3032,AZ
85741,15,3032,AZ
85742,15,3032,AZ
85743,15,3032,AZ
85744,15,3032,AZ
85745,15,3032,AZ
85746,15,3032,AZ
85747,15,3032,AZ
85748,15,3032,AZ
85749,15,3032,AZ
85750,15,3032,AZ
85751,15,3032,AZ
85752,15,3032,AZ
85754,15,3032,AZ
85755,15,3032,AZ
85756,15,3032,AZ
85757,15,3032,AZ
85775,15,3032,AZ
85901,12,3026,AZ
85902,12,3026,AZ
85911,12,3026,AZ
85912,12,3026,AZ
85920,12,3028,AZ
85922,15,3032,AZ
85923,12,3026,AZ
85924,12,3026,AZ
85925,12,3028,AZ
85926,12,3026,AZ
85927,12,3028,AZ
85928,12,3026,AZ
85929,12,3026,AZ
85930,12,3026,AZ
85931,12,3006,AZ
85932,12,3028,AZ
85933,12,3026,AZ
85934,12,3026,AZ
85935,12,3026,AZ
85936,12,3028,AZ
85937,12,3026,AZ
85938,12,3028,AZ
85939,12,3026,AZ
85940,12,3028,AZ
85941,12,3026,AZ
85942,12,3035,AZ
86001,12,3008,AZ
86002,12,3008,AZ
86003,12,3008,AZ
86004,12,3008,AZ
86005,12,3008,AZ
86011,12,3008,AZ
86015,12,3008,AZ
86016,12,3008,AZ
86017,12,3006,AZ
86018,12,3008,AZ
86020,12,3044,AZ
86021,423,46030,UT
86022,423,46010,UT
86023,12,3008,AZ
86024,12,3006,AZ
86025,12,3035,AZ
86028,293,3010,NM
86029,12,3035,AZ
86030,12,3044,AZ
86031,12,3035,AZ
86032,12,3035,AZ
86033,12,3044,AZ
86034,12,3040,AZ
86035,12,3035,AZ
86036,12,3019,AZ
86038,12,3008,AZ
86039,12,3044,AZ
86040,12,3019,AZ
86042,12,3040,AZ
86043,12,3040,AZ
86044,12,3044,AZ
86045,12,3044,AZ
86046,12,3008,AZ
86047,12,3035,AZ
86052,423,46010,UT
86053,12,3044,AZ
86054,12,3044,AZ
86301,12,3023,AZ
86302,12,3023,AZ
86303,12,3023,AZ
86304,12,3023,AZ
86305,12,3023,AZ
86312,12,3023,AZ
86313,12,3023,AZ
86314,12,3023,AZ
86315,12,3006,AZ
86320,12,3008,AZ
86321,12,3023,AZ
86322,12,3006,AZ
86323,12,3023,AZ
86324,12,3006,AZ
86325,12,3006,AZ
86326,12,3006,AZ
86327,12,3023,AZ
86329,12,3023,AZ
86331,12,3006,AZ
86332,14,3033,AZ
86333,12,3023,AZ
86334,12,3023,AZ
86335,12,3006,AZ
86336,12,3006,AZ
86337,12,3008,AZ
86338,12,3023,AZ
86339,12,3006,AZ
86340,12,3006,AZ
86341,12,3006,AZ
86342,12,3006,AZ
86343,12,3022,AZ
86351,12,3006,AZ
86401,12,3014,AZ
86402,12,3014,AZ
86403,12,3015,AZ
86404,12,3015,AZ
86405,12,3015,AZ
86406,12,3015,AZ
86409,12,3014,AZ
86411,12,3014,AZ
86412,12,3014,AZ
86413,12,3014,AZ
86426,279,3003,NV
86427,279,3003,NV
86429,279,3003,NV
86430,279,3003,NV
86431,12,3014,AZ
