StateCountyFips,CatID,CatVal,Year,Population
2068,4,5,2012,194
2068,4,6,2012,87
2070,0,0,2012,4975
2070,1,1,2012,1611
2070,1,2,2012,1692
2070,1,3,2012,1277
2070,1,4,2012,395
2070,2,1,2012,2587
2070,2,2,2012,2388
2070,4,1,2012,913
2070,4,2,2012,17
2070,4,3,2012,122
2070,4,4,2012,44
2070,4,5,2012,3461
2070,4,6,2012,418
2090,0,0,2012,97797
2090,1,1,2012,25368
2090,1,2,2012,41255
2090,1,3,2012,24012
2090,1,4,2012,7162
2090,2,1,2012,51905
2090,2,2,2012,45892
2090,4,1,2012,70882
2090,4,2,2012,4660
2090,4,3,2012,6876
2090,4,4,2012,3090
2090,4,5,2012,6703
2090,4,6,2012,5586
2100,0,0,2012,2685
2100,1,1,2012,513
2100,1,2,2012,815
2100,1,3,2012,966
2100,1,4,2012,391
2100,2,1,2012,1364
2100,2,2,2012,1321
2100,4,1,2012,2063
2100,4,2,2012,12
2100,4,3,2012,60
2100,4,4,2012,21
2100,4,5,2012,358
2100,4,6,2012,171
2105,0,0,2012,2254
2105,1,1,2012,427
2105,1,2,2012,719
2105,1,3,2012,791
2105,1,4,2012,317
2105,2,1,2012,1206
2105,2,2,2012,1048
2105,4,1,2012,1026
2105,4,2,2012,10
2105,4,3,2012,83
2105,4,4,2012,17
2105,4,5,2012,907
2105,4,6,2012,211
2110,0,0,2012,31775
2110,1,1,2012,7412
2110,1,2,2012,11364
2110,1,3,2012,9954
2110,1,4,2012,3045
2110,2,1,2012,16134
2110,2,2,2012,15641
2110,4,1,2012,21167
2110,4,2,2012,380
2110,4,3,2012,1844
2110,4,4,2012,2158
2110,4,5,2012,3563
2110,4,6,2012,2663
2122,0,0,2012,55615
2122,1,1,2012,13068
2122,1,2,2012,17141
2122,1,3,2012,18177
2122,1,4,2012,7229
2122,2,1,2012,29029
2122,2,2,2012,26586
2122,4,1,2012,45729
2122,4,2,2012,395
2122,4,3,2012,1899
2122,4,4,2012,804
2122,4,5,2012,3955
2122,4,6,2012,2833
2130,0,0,2012,13563
2130,1,1,2012,3161
2130,1,2,2012,4580
2130,1,3,2012,4298
2130,1,4,2012,1524
2130,2,1,2012,7006
2130,2,2,2012,6557
2130,4,1,2012,8766
2130,4,2,2012,112
2130,4,3,2012,621
2130,4,4,2012,1011
2130,4,5,2012,1906
2130,4,6,2012,1147
2150,0,0,2012,13882
2150,1,1,2012,3805
2150,1,2,2012,5267
2150,1,3,2012,3764
2150,1,4,2012,1046
2150,2,1,2012,7462
2150,2,2,2012,6420
2150,4,1,2012,7188
2150,4,2,2012,160
2150,4,3,2012,1095
2150,4,4,2012,2771
2150,4,5,2012,1826
2150,4,6,2012,842
2164,0,0,2012,1743
2164,1,1,2012,472
2164,1,2,2012,686
2164,1,3,2012,448
2164,1,4,2012,137
2164,2,1,2012,938
2164,2,2,2012,805
2164,4,1,2012,384
2164,4,2,2012,13
2164,4,3,2012,49
2164,4,4,2012,13
2164,4,5,2012,1124
2164,4,6,2012,160
2170,0,0,2012,91259
2170,1,1,2012,26157
2170,1,2,2012,30878
2170,1,3,2012,26089
2170,1,4,2012,8135
2170,2,1,2012,47084
2170,2,2,2012,44175
2170,4,1,2012,74615
2170,4,2,2012,1003
2170,4,3,2012,3823
2170,4,4,2012,1453
2170,4,5,2012,5160
2170,4,6,2012,5205
2180,0,0,2012,9706
2180,1,1,2012,3378
2180,1,2,2012,3465
2180,1,3,2012,2178
2180,1,4,2012,685
2180,2,1,2012,5141
2180,2,2,2012,4565
2180,4,1,2012,1687
2180,4,2,2012,44
