ProviderId,Latitude,Longitude
'525380',43.183304,-89.216108
'525381',44.620801,-91.963498
'525382',43.038355,-88.038559
'525383',44.569526,-91.663009
'525385',44.865133,-92.622604
'525386',46.575289,-90.888908
'525387',44.834968,-91.528536
'525389',44.115358,-87.656506
'525390',42.71,-89.01
'525391',43.620071,-89.763153
'525395',42.599249,-90.429763
'525396',43.190822,-90.072109
'525397',46.717123,-92.132302
'525398',44.760879,-92.785853
'525402',45.302615,-92.370503
'525403',44.943773,-90.520945
'525405',44.973973,-89.614429
'525406',44.034794,-88.752026
'525407',44.267259,-88.359021
'525408',46.54246,-91.887769
'525409',44.289371,-90.860878
'525410',45.143199,-89.135668
'525411',43.943119,-88.081273
'525412',44.765158,-88.59054
'525413',42.900397,-87.865554
'525414',43.012519,-87.94828
'525415',43.170274,-88.121828
'525416',45.455495,-91.109436
'525417',43.044632,-87.954702
'525418',42.782115,-89.312666
'525419',44.915801,-91.386613
'525420',44.902985,-89.592737
'525421',43.16351,-88.13385
'525422',43.017939,-88.268617
'525424',43.036296,-88.14564
'525425',42.982012,-90.662686
'525426',43.77981,-91.207305
'525427',44.489808,-88.068215
'525428',45.564687,-88.902922
'525429',44.408737,-89.802764
'525430',43.984711,-90.793188
'525431',42.58074,-87.828549
'525432',43.002684,-88.035104
'525433',44.860953,-91.928736
'525434',46.022037,-91.488226
'525435',44.943446,-90.306932
'525437',43.782614,-90.076778
'525438',43.798479,-91.18818
'525440',44.625968,-92.195973
'525441',44.073962,-87.740923
'525442',43.972794,-90.514993
'525443',43.884197,-91.214171
'525445',43.333364,-89.031687
'525447',43.447769,-88.828023
'525449',44.882727,-88.148851
'525451',45.06264,-87.760864
'525452',43.750738,-90.276492
'525453',43.370888,-88.705772
'525454',44.808211,-91.450643
'525455',43.785315,-91.245569
'525456',43.758481,-87.747658
'525457',45.064221,-87.732465
'525458',44.955106,-92.29135
'525459',45.628538,-89.428025
'525460',44.763598,-91.272467
'525461',43.325536,-88.244396
'525462',43.278972,-89.734483
'525463',44.22966,-88.40883
'525465',43.396224,-88.1777
'525466',44.82751,-92.268266
'525467',45.781189,-88.007166
'525468',45.129957,-92.553276
'525472',44.958003,-90.800663
'525474',42.98183,-90.140467
'525475',44.088163,-87.707481
'525476',45.076476,-87.614693
'525477',42.974618,-87.88524
'525479',45.102101,-91.500572
'525480',44.897338,-91.920766
'525481',44.163813,-88.465649
'525482',42.678824,-88.260938
'525483',44.738672,-92.486953
'525484',44.289139,-88.395725
'525485',43.060198,-89.582615
'525486',44.532182,-88.057299
'525487',44.506268,-89.129261
'525488',44.295072,-90.865514
'525489',45.232382,-88.010189
'525490',43.021955,-88.214531
'525493',42.980288,-87.968064
'525494',45.183462,-87.120456
'525495',42.716329,-87.783663
'525496',44.180129,-89.242378
'525497',44.677722,-88.683674
'525498',43.170582,-88.002929
'525499',44.98087,-92.436068
'525502',44.958527,-92.371116
'525503',44.989112,-89.641234
'525504',42.939758,-87.949042
'525505',44.805645,-91.496696
'525507',45.302957,-92.364913
'525508',42.563292,-88.868493
'525509',44.522271,-88.322855
'525511',43.727921,-87.730427
'525512',42.921004,-89.208138
'525513',44.863638,-92.595255
'525515',44.423757,-87.974485
'525516',42.994031,-89.519091
'525518',43.565636,-89.46372
'525519',43.055106,-88.166469
'525520',43.323198,-89.523297
'525521',43.143661,-89.746716
'525522',43.778647,-88.427489
'525523',43.186746,-88.004395
'525524',43.086373,-88.027611
'525525',43.045398,-91.134014
'525526',42.896381,-87.864623
'525527',44.821843,-89.167911
'525528',43.061321,-88.155073
'525529',43.141443,-88.00547
'525530',42.739633,-90.478138
'525531',43.628506,-88.740117
'525532',45.412076,-92.632922
'525533',44.606818,-87.452765
'525534',43.775804,-88.428589
'525535',44.678709,-91.11786
'525536',42.931629,-89.383532
'525537',43.310201,-88.019726
'525538',44.344446,-89.081337
'525539',43.0542,-87.889433
'525540',46.445082,-90.182753
'525541',42.683148,-88.546429
'525542',42.69032,-88.056959
'525543',43.201959,-88.706038
'525544',44.78148,-92.1447
'525545',43.06079,-88.005974
'525546',43.946797,-88.091929
'525547',43.13127,-87.932573
'525548',44.238377,-88.414667
'525549',42.947867,-87.982521
'525550',43.720227,-88.990493
'525551',43.857025,-88.836124
'525552',42.985724,-87.938591
'525553',41.969399,-103.930773
'525554',44.020267,-88.572964
'525556',42.602962,-87.852176
'525557',44.484933,-88.07633
'525558',45.775542,-92.687201
'525559',44.496059,-88.018187
'525560',43.120527,-88.521865
'525561',42.791147,-88.415349
'525562',43.531729,-90.916532
'525564',44.442213,-92.157605
'525565',42.589206,-88.423667
'525567',46.681711,-90.884135
'525568',43.752415,-87.747621
'525571',44.50482,-87.976845
'525572',43.021547,-88.472473
'525573',44.448284,-88.085086
'525574',44.275009,-88.458399
'525575',44.084833,-87.678152
'525578',43.310201,-88.019726
'525579',44.277489,-88.30115
'525580',45.097699,-91.493407
'525581',43.876096,-90.17439
'525583',44.290941,-88.401618
'525586',43.402361,-87.87098
'525587',42.839965,-88.73599
'525588',43.101122,-88.027673
'525589',45.651151,-89.380273
'525590',44.505389,-88.006429
'525591',43.550654,-90.89051
'525592',45.473683,-91.087063
'525595',43.777713,-88.434629
'525596',42.947635,-88.031273
'525598',43.75469,-87.709611
'525599',44.373856,-88.739502
'525600',43.002908,-87.98005
'525602',45.058602,-92.161031
'525603',42.538335,-87.842503
'525604',42.957409,-87.970926
'525605',43.717061,-87.722866
'525606',44.552717,-91.390734
'525607',43.781658,-87.722012
'525608',42.694665,-87.845588
'525609',44.089051,-87.674661
'525611',44.50701,-89.573176
'525612',45.933789,-90.444693
'525613',46.706189,-92.07925
'525616',43.491425,-88.556177
'525617',44.268294,-88.271451
'525618',43.353272,-88.197194
'525619',43.662141,-90.849948
'525621',44.365009,-90.787813
'525622',43.389274,-90.765968
'525623',45.516079,-88.606625
'525624',44.291508,-91.23762
'525625',42.707655,-88.535987
'525626',44.973095,-92.740263
'525627',45.682944,-90.389775
'525628',44.092092,-91.341964
'525629',44.557882,-90.607037
'525630',42.818124,-89.639101
'525632',46.057963,-91.509996
'525635',43.060505,-87.883378
'525637',45.170605,-91.143289
'525638',44.076914,-88.528878
'525639',42.683216,-89.016455
'525640',43.7787,-88.43049
'525641',45.135641,-90.353969
'525642',43.588083,-88.436812
'525643',42.603211,-89.640543
'525644',43.074774,-89.527076
'525645',42.876871,-88.34615
'525646',43.022462,-88.276069
'525647',44.031156,-88.574252
'525648',45.408456,-91.845356
'525649',42.655077,-89.055624
'525652',45.234858,-91.983159
'525653',43.215516,-88.125896
'525654',45.512804,-91.732497
'525655',43.785602,-88.448807
'525656',42.987449,-89.530802
'525657',43.796733,-89.319894
'525659',42.561595,-87.932168
'525660',42.521196,-90.537933
'525661',44.896117,-88.299773
'525662',43.942263,-90.810856
'525663',42.530815,-89.017528
'525664',44.15788,-87.557254
'525665',45.643298,-92.464719
'525666',42.686744,-89.032725
'525667',43.55411,-89.994584
'525668',43.248736,-87.924013
'525669',42.712845,-87.854427
'525670',44.884257,-87.868908
'525671',43.334362,-90.3999
'525672',45.314541,-91.658298
'525673',45.825445,-91.898305
'525676',43.720776,-87.816011
'525677',42.528194,-88.584763
'525678',45.883363,-89.733038
'525679',44.364829,-91.318642
'525680',45.56968,-92.479627
'525681',42.920381,-89.230366
'525682',43.219687,-87.929175
'525683',42.608085,-89.364026
'525684',44.695986,-90.152563
'525685',43.742027,-87.969356
'525686',42.903252,-88.147697
'525687',44.425766,-91.207312
'525688',42.698624,-88.08053
'525689',44.741271,-88.643292
'525691',44.991844,-91.726111
'525692',43.156653,-89.285333
'525693',44.524226,-87.924231
'525694',45.259249,-91.809037
'525695',44.494321,-88.170076
'525697',46.321957,-90.65499
'525698',44.33726,-88.951958
'525699',44.898645,-89.563542
'525700',43.075059,-88.084528
'525701',44.779943,-91.460801
'525702',43.109168,-88.487198
'525703',44.300059,-88.371879
'525704',44.028367,-88.616972
'525705',43.117669,-88.032214
'525706',45.303332,-92.671655
'525707',43.134272,-88.018502
'525708',44.929845,-91.358178
'525709',44.577911,-91.216351
'525710',45.473683,-91.087063
'525711',44.886057,-89.58243
'525712',45.53105,-92.029676
'525713',44.860953,-91.928736
'525714',44.860953,-91.928736
'525715',45.398157,-91.839924
'52A220',44.338786,-89.143805
'52A220',44.338786,-89.143805
'52A220',44.338786,-89.143805
'52A220',44.338786,-89.143805
'52A251',44.682044,-90.164903
'52A271',43.044889,-88.032961
'52A287',43.899047,-91.070002
'52A407',44.370699,-91.35412
'52A417',43.518296,-88.196655
'52A429',46.448069,-90.183717
'52A431',43.007772,-87.941729
'52A251',44.682044,-90.164903
'52A461',43.370888,-88.705772
'535013',41.139444,-104.776194
'535017',42.869692,-109.857204
'535019',44.433331,-108.049012
'535021',44.392628,-108.043476
'535022',44.287479,-105.515446
'535023',43.848742,-104.189089
'535024',42.808377,-106.344182
'535025',41.136583,-104.783496
'535026',44.777898,-106.95776
'535027',44.526025,-109.073577
'535029',44.408355,-104.374763
'535030',44.825795,-108.391554
'535031',43.033384,-108.377165
'535032',41.164171,-104.808094
'535033',41.508285,-109.476027
'535034',42.830268,-108.724145
'535035',41.312733,-105.557532
'535036',41.789356,-107.254294
'535037',41.573589,-109.20695
'535038',41.246465,-110.978244
'535039',44.7896,-106.987929
'535040',42.752626,-105.373322
'535042',42.82036,-106.400446
'535043',41.30822,-105.573418
'535044',41.13979,-104.817035
'535045',44.756616,-108.770443
'535046',43.479689,-110.74908
'535047',41.429528,-106.721208
'535048',44.01168,-107.94379
'535049',42.810246,-106.343494
'535050',43.003538,-108.882163
'535051',43.708837,-108.347615
'535053',42.049866,-104.961611
'535054',44.810876,-106.993535
'53A002',44.34964,-106.705161
'53A049',42.083971,-104.194948
'53A050',42.716161,-110.93108
'53A051',41.789572,-110.540494
'555004',33.959713,-118.431442
'555010',33.781685,-118.171995
'555011',34.179423,-118.366933
'555012',34.186693,-118.41657
'555016',37.706618,-122.06984
'555017',33.920865,-117.454123
'555019',34.071837,-118.272828
'555020',37.74755,-122.458778
'555021',33.774322,-117.916955
'555022',40.305125,-121.234169
'555023',34.428937,-119.64081
'555025',34.066049,-117.105332
'555027',33.686708,-117.992278
'555028',33.783382,-118.310013
'555030',34.129589,-118.216983
'555034',37.530457,-122.298572
'555035',33.817265,-118.009828
'555039',34.021311,-118.502721
'555040',33.985282,-118.335205
'555045',34.260307,-118.339107
'555049',38.11593,-121.288032
'555053',35.767186,-119.223185
'555054',34.02721,-118.483811
'555055',34.106645,-118.03573
'555057',33.902782,-118.320625
'555060',36.693467,-121.657167
'555061',34.02366,-118.489437
'555065',34.007182,-118.340824
'555066',34.394282,-118.922216
'555067',37.818359,-122.266361
'555068',37.310703,-121.928621
'555069',34.032655,-118.314658
'555070',33.926412,-118.099342
'555071',34.039963,-118.302773
'555074',34.265253,-118.461801
'555076',32.787668,-116.955682
'555079',38.12719,-121.285857
'555080',37.744832,-121.433814
'555081',34.065361,-118.099502
'555082',37.697482,-122.091067
'555083',38.663934,-121.327382
'555084',33.724445,-116.230218
'555085',34.096475,-117.724208
'555086',34.089956,-118.303264
'555088',34.09174,-118.022614
'555089',34.048433,-117.298933
'555090',36.659034,-121.642262
'555093',33.763737,-117.902862
'555095',38.396587,-122.36134
'555096',34.17077,-118.150693
'555098',38.506377,-121.539603
'555099',33.92568,-118.131364
'555103',33.755624,-117.862216
'555104',37.957046,-122.02653
'555105',37.977294,-121.291748
'555106',34.062825,-118.030539
'555107',34.077711,-117.954059
'555108',34.036867,-117.669882
'555112',33.992605,-118.090699
'555113',37.805462,-122.26455
'555114',33.841352,-118.357194
'555115',37.334549,-119.661295
'555116',35.341365,-119.061239
'555117',34.108937,-118.270486
'555118',37.667788,-121.028899
'555119',34.176859,-118.150739
'555120',38.256288,-122.627548
'555122',38.572765,-121.455962
'555125',36.291838,-119.29636
'555126',34.139866,-118.21821
'555127',38.221956,-122.648953
'555128',33.936527,-118.132275
'555130',33.984577,-118.188241
'555132',34.181924,-118.370314
'555134',32.703068,-117.001996
'555135',33.948628,-116.968939
'555136',32.997424,-117.057985
'555137',34.200094,-118.553521
'555139',34.057623,-118.364084
'555140',32.819113,-116.951696
'555141',33.774553,-117.860405
'555143',36.580621,-121.892573
'555144',32.733474,-117.162586
'555146',33.106269,-117.083058
'555147',40.448052,-122.31082
'555151',39.523661,-122.206031
'555153',38.657245,-121.264348
'555156',37.449879,-122.158577
'555157',39.768226,-121.613019
'555158',32.778186,-115.569656
'555160',38.492422,-121.431577
'555161',38.322197,-122.292673
'555162',34.877514,-117.060035
'555163',34.15272,-119.185898
'555164',38.144684,-121.274794
'555165',34.108271,-118.201525
'555168',38.471513,-122.673994
'555170',35.212207,-118.833241
'555179',36.82308,-119.775061
'555180',38.706764,-120.828821
'555184',38.105054,-122.211464
'555186',37.961942,-121.300462
'555187',33.338904,-118.330972
'555189',37.782656,-122.219697
'555190',37.682229,-121.043964
'555195',34.134917,-117.252377
'555197',37.786219,-122.454961
'555199',34.092315,-117.959057
'555200',39.152476,-122.157132
'555204',37.272846,-121.996137
'555206',32.99447,-117.054213
'555207',38.314331,-122.305054
'555208',36.320046,-119.341428
'555209',37.979483,-120.392761
'555211',33.762401,-117.994612
'555213',34.174146,-118.150717
'555214',38.009887,-122.538648
'555216',32.618975,-117.02489
'555217',34.241138,-118.395673
'555218',34.03992,-118.311994
'555219',38.941849,-121.109969
'555220',35.553435,-120.717613
'555221',41.532097,-120.171898
'555222',39.036933,-122.929822
'555223',34.244396,-119.019137
'555226',33.746577,-116.344278
'555227',38.00398,-122.548824
'555229',35.364598,-119.015577
'555231',39.324627,-120.20125
'555235',37.679979,-122.472996
'555236',34.950948,-120.411203
'555237',34.102461,-118.105572
'555238',33.931007,-118.203856
'555240',37.514616,-120.836397
'555243',37.747942,-122.42304
'555244',37.348908,-120.595918
'555245',37.755632,-121.432273
'555246',33.200818,-117.255505
'555247',33.758377,-116.397694
'555248',35.641061,-117.669853
'555249',33.688986,-117.991017
'555251',34.500024,-117.295889
'555252',39.786181,-121.596287
'555254',37.817987,-122.266282
'555255',34.023932,-118.184028
'555256',35.388264,-118.967373
'555257',33.599602,-117.715822
'555258',38.288499,-122.465236
'555259',33.780361,-117.872214
'555260',35.410401,-118.935236
'555261',38.483609,-121.525202
'555263',32.684333,-117.08527
'555265',38.558208,-121.461156
'555266',33.825224,-117.942417
'555268',38.457526,-122.643566
'555272',34.088641,-118.134588
'555273',33.96007,-118.288292
'555276',37.63039,-122.417496
'555281',39.506375,-121.539879
'555283',39.227135,-121.035441
'555286',33.787718,-117.799534
'555287',38.005846,-121.871692
'555290',32.834873,-116.983881
'555292',38.008168,-122.132994
'555295',33.651302,-117.832317
'555296',33.020312,-117.071474
'555297',33.729357,-116.990238
'555301',32.996719,-117.057855
'555304',39.734219,-121.803827
'555306',33.894485,-118.292018
'555307',38.024237,-121.293839
'555308',33.645363,-117.68322
'555309',33.93273,-116.941719
'555311',36.986736,-120.629324
'555312',34.051079,-118.217347
'555313',37.826932,-122.255055
'555316',40.56747,-122.368955
'555318',33.004995,-117.093878
'555319',33.932475,-116.914841
'555323',33.040317,-117.281521
'555326',32.990582,-117.075272
'555328',33.716278,-117.925243
'555329',33.847149,-117.932722
'555330',33.971386,-117.475537
'555331',33.950313,-117.399834
'555333',38.889146,-121.304672
'555335',37.67881,-121.782482
'555336',35.350508,-119.043395
'555337',38.666794,-121.275245
'555338',34.177303,-118.150742
'555339',33.75806,-116.367717
'555340',33.99889,-118.399733
'555341',37.686483,-122.073658
'555342',37.323078,-122.067857
'555343',37.25705,-122.013671
'555344',38.460554,-121.417147
'555347',37.502405,-120.846869
'555348',33.930498,-118.20639
'555349',38.361702,-121.948187
'555350',34.038457,-117.203227
'555352',36.694865,-119.718343
'555353',33.925885,-117.436947
'555354',36.334246,-119.28902
'555355',37.705497,-121.025515
'555356',40.598584,-122.399845
'555358',37.779279,-122.226883
'555362',33.050555,-117.0757
'555363',37.276926,-121.895135
'555364',37.901363,-122.30412
'555365',33.935675,-117.498416
'555368',33.970395,-118.347652
'555371',35.364951,-120.825562
'555374',34.062825,-118.030539
'555375',33.874632,-118.154966
'555376',37.822998,-121.996851
'555379',34.048258,-117.216866
'555380',34.156654,-118.485748
'555381',37.763531,-122.254228
'555383',33.617597,-114.599377
'555387',38.032859,-121.331808
'555388',33.823327,-117.993418
'555390',33.858827,-117.554458
'555391',33.622526,-117.697895
'555394',34.436188,-119.808876
'555395',34.02096,-117.963851
'555396',36.315395,-119.292061
'555397',34.061848,-118.273385
'555398',37.647151,-122.081168
'555399',37.673082,-121.780288
'555400',38.644051,-121.454124
'555403',33.724034,-116.391269
'555404',33.874474,-117.291616
'555410',33.880984,-118.278197
'555416',34.132408,-117.869568
'555417',33.838887,-116.545598
'555418',37.669486,-122.118108
'555420',41.479999,-120.544389
'555421',37.975138,-121.984191
'555423',34.431476,-119.746096
'555424',33.05211,-117.285619
'555425',33.192172,-117.286377
'555426',36.729405,-119.802891
'555427',33.097727,-117.083056
'555429',34.154273,-118.133829
'555430',39.150861,-121.632461
'555431',32.807768,-116.923809
'555432',34.13794,-118.215569
'555433',39.805627,-120.462294
'555435',34.045081,-117.285326
'555437',34.063226,-118.273755
'555438',34.071068,-118.202504
'555441',33.887115,-118.383049
'555442',38.502313,-121.482791
'555443',34.129664,-116.276736
'555444',37.356484,-122.033588
'555445',33.824717,-117.996983
'555446',37.87892,-122.069944
'555448',37.820513,-122.264273
'555450',38.635944,-121.336739
'555456',34.692427,-118.156865
'555458',34.214478,-119.180914
'555459',38.605816,-121.397236
'555461',37.763082,-122.225908
'555462',33.605909,-117.704923
'555463',33.743784,-116.996908
'555466',37.855903,-122.261807
'555467',34.266553,-117.168211
'555468',34.246042,-116.889236
'555470',38.034724,-121.346344
'555471',39.207289,-121.999985
'555472',33.81808,-117.930201
'555473',33.773401,-117.913026
'555476',34.468149,-117.24235
'555478',34.25879,-119.216978
'555479',35.762123,-119.237771
'555481',38.724319,-120.790607
'555483',37.359779,-121.849261
'555484',34.205674,-118.214803
'555485',36.315047,-119.657787
'555486',37.758806,-122.255518
'555487',37.318937,-121.826114
'555489',34.13523,-118.042103
'555490',38.957408,-122.627579
'555492',33.986325,-116.963827
'555494',34.036123,-117.051889
'555496',38.004989,-121.293933
'555499',37.785175,-122.199009
'555503',34.143719,-117.967768
'555513',36.580672,-119.455519
'555514',34.097378,-117.654935
'555515',33.897063,-117.911332
'555516',40.101491,-123.792756
'555517',35.635292,-118.406179
'555519',34.194959,-118.440013
'555520',33.848426,-117.93097
'555521',34.123453,-117.601927
'555522',34.131272,-117.322558
'555524',37.337959,-122.088844
'555527',36.608371,-118.057549
'555530',37.120988,-120.273209
'555533',37.668086,-122.119488
'555535',39.262305,-121.65998
'555536',33.931803,-117.96553
'555538',36.433181,-121.32437
'555539',36.150975,-120.337673
'555542',38.575613,-121.503642
'555545',32.836102,-117.272391
'555547',37.235066,-121.959357
'555554',35.456615,-120.640801
'555555',38.634545,-121.345998
'555557',32.970812,-115.546218
'555565',33.872987,-118.080037
'555566',33.850151,-117.570253
'555567',33.710708,-117.885409
'555570',37.795287,-122.22522
'555572',32.779489,-117.009234
'555574',34.255415,-118.605041
'555578',34.220037,-118.581644
'555579',34.281446,-118.462356
'555581',37.108264,-119.496428
'555583',34.304397,-118.412443
'555585',32.79419,-117.154335
'555587',34.050139,-117.248657
'555588',40.585681,-122.414041
'555589',33.950867,-118.005045
'555590',38.627342,-122.863746
'555592',35.275114,-120.644916
'555594',37.327054,-121.937186
'555595',38.019977,-122.525647
'555596',32.792688,-116.96677
'555599',33.812701,-118.343882
'555601',37.797371,-121.245747
'555605',34.13351,-118.257009
'555609',34.131766,-118.257819
'555610',34.090035,-117.892646
'555611',37.678442,-122.103655
'555613',33.98457,-117.369652
'555616',34.137141,-118.238448
'555617',34.434463,-119.809234
'555618',35.429455,-120.606664
'555619',35.110707,-120.602681
'555623',33.751222,-116.960019
'555625',39.746699,-121.785086
'555630',32.746633,-117.166513
'555634',34.047973,-118.042421
'555635',37.322023,-121.968385
'555638',34.018874,-118.186579
'555639',38.275659,-122.296705
'555642',34.037033,-117.204306
'555645',38.912096,-121.074469
'555649',34.070227,-117.945126
'555650',34.137875,-118.091293
'555651',33.757468,-118.024591
'555652',36.844831,-119.726035
'555654',33.967433,-118.048143
'555657',37.509462,-122.294717
'555658',36.073288,-119.042503
'555659',32.779425,-116.963957
'555660',37.756171,-122.406608
'555663',36.210556,-119.10657
'555664',34.155551,-118.815811
'555667',33.778997,-117.906142
'555668',33.917043,-118.087785
'555671',33.895822,-117.927765
'555673',38.574538,-121.412697
'555677',33.928504,-118.354791
'555682',39.153817,-121.583294
'555684',37.990358,-122.091104
'555686',34.139863,-118.37911
'555688',33.817269,-118.008991
'555690',34.163363,-118.312761
'555692',37.965246,-121.297298
'555694',37.972671,-122.516688
'555698',38.912334,-119.99863
'555700',34.066518,-118.37333
'555701',34.271678,-118.689593
'555702',35.390482,-119.00987
'555703',38.221685,-122.647414
'555706',33.824453,-118.356452
'555707',34.139588,-118.380248
'555709',33.787878,-117.827058
'555710',37.877315,-122.073592
'555711',33.975793,-117.391428
'555712',37.122178,-121.660158
'555713',38.032052,-121.356476
'555715',33.979795,-118.09948
'555716',34.192865,-118.544766
'555717',38.644041,-121.45349
'555718',33.78539,-117.984111
'555719',33.926198,-118.361321
'555720',37.250608,-121.961521
'555723',33.221352,-117.242127
'555726',34.003627,-118.425112
'555727',38.306542,-122.029252
'555728',37.789307,-122.423009
'555729',34.121203,-118.055043
'555730',33.730708,-117.829548
'555731',33.92813,-118.063951
'555732',33.913466,-118.217002
'555733',33.897226,-117.929109
'555734',37.259615,-121.947108
'555735',37.946245,-122.347464
'555736',37.985105,-120.366942
'555737',34.078793,-117.817651
'555738',34.206273,-118.466202
'555739',32.868484,-117.221866
'555740',33.932674,-116.948731
'555742',33.701646,-116.233889
'555744',38.94387,-121.106774
'555745',33.172086,-117.322733
'555746',32.956521,-117.230171
'555747',33.577512,-117.2116
'555748',34.030554,-118.480933
'555749',37.512502,-120.839851
'555751',33.662193,-117.897729
'555753',33.782941,-117.835745
'555754',33.131428,-117.20314
'555755',34.045319,-118.09233
'555757',37.424516,-121.907825
'555758',37.047722,-120.834527
'555761',37.696074,-122.085246
'555762',34.430087,-119.730792
'555763',33.50161,-117.653548
'555764',33.128666,-117.064359
'555765',33.761043,-117.835761
'555766',36.069573,-119.027252
'555767',37.792887,-122.221597
'555768',33.894345,-117.820817
'555769',38.559787,-121.772647
'555770',34.214716,-119.053515
'555771',35.358294,-119.116064
'555772',34.096648,-116.433703
'555773',34.097721,-116.413523
'555775',33.7578,-116.40483
'555776',39.36698,-121.689013
'555777',37.361713,-118.407362
'555779',37.692877,-122.106787
'555780',33.972402,-118.133321
'555781',33.972438,-118.132926
'555785',33.791416,-118.165505
'555786',34.024615,-118.459751
'555787',33.969125,-118.032677
'555790',37.352285,-122.018261
'555791',34.257626,-118.518992
'555792',37.35245,-122.059297
'555793',32.86881,-117.215836
'555794',34.165283,-118.840511
'555795',32.621848,-117.026071
'555796',34.091154,-118.086551
'555797',33.874165,-117.89778
'555798',38.581621,-121.413393
'555799',37.356801,-121.80684
'555801',38.7295,-121.275215
'555802',39.497686,-121.519431
'555804',32.789056,-116.9482
'555805',33.782573,-118.135408
'555806',33.073032,-117.26604
'555808',34.029197,-118.480645
'555809',37.704577,-122.119745
'555810',33.139345,-117.093859
'555811',33.553938,-117.728136
'555812',33.165264,-117.34486
'555813',37.46465,-122.252595
'555814',34.282017,-118.403067
'555815',34.234116,-118.36441
'555816',33.887582,-118.352257
'555819',37.857354,-122.266771
'555820',38.626397,-122.875761
'555821',37.993638,-122.128246
'555822',34.208284,-118.607489
'555823',33.805281,-118.145528
'555825',34.122664,-118.068169
'555826',37.894037,-122.529937
'555827',37.45255,-122.187781
'555828',33.217789,-117.233431
'555830',34.653514,-120.473526
'555831',37.282745,-121.899093
'555832',34.065168,-117.925366
'555833',37.773859,-122.454498
'555834',37.755024,-122.416517
'555835',37.439536,-122.175466
'555836',38.475649,-122.723025
'555838',37.269193,-121.945043
'555839',34.167264,-118.284541
'555841',37.283423,-121.962106
'555842',37.72734,-122.151036
'555843',37.597505,-122.010221
'555844',38.096504,-122.576044
'555846',34.200094,-118.553521
'555847',35.393887,-118.973009
'555848',33.738819,-118.306056
'555849',34.000223,-118.417294
'555850',34.09048,-118.145019
'555851',37.795102,-122.245446
'555852',34.074401,-117.754898
'555853',34.867709,-117.024236
'555854',34.127101,-117.855126
'555855',37.684603,-122.07908
'555856',37.593045,-122.384828
'555857',34.228268,-118.881411
'555859',33.934232,-117.893336
'555861',36.220929,-119.344377
'555862',34.228667,-118.362896
'555863',34.092784,-118.08963
'555865',34.084044,-118.188172
'555866',36.725757,-119.754678
'555867',36.615676,-121.918833
'555868',37.676727,-122.094031
'555869',37.788192,-122.439467
'555870',32.734694,-117.028135
'555871',32.794153,-116.958814
'555872',37.866882,-122.285609
'555873',32.63834,-117.090444
'555874',34.02313,-118.397265
'555875',34.442073,-119.750012
'555876',34.227228,-118.986133
'555877',35.640842,-117.669852
'555878',32.800174,-116.934097
'555879',37.704738,-122.118487
'555880',33.89181,-118.296621
'555880',33.89181,-118.296621
'555882',37.643245,-120.990922
'555883',33.824732,-117.995529
'555885',34.160574,-118.448705
'555886',34.102341,-118.130498
'655000',13.463516,144.79912
'675000',29.688859,-95.606712
'675001',32.394915,-98.829438
'675002',29.407379,-98.547972
'675003',33.017268,-96.535704
'675004',33.161369,-96.627526
'675008',32.247653,-97.742847
'675009',31.804875,-99.423067
'675011',31.948721,-95.276404
'675013',33.951116,-99.708456
'675014',33.15783,-99.745847
'675016',35.842819,-101.969426
'675017',31.67822,-98.964612
'675018',32.788468,-97.381858
'675019',33.182138,-102.26228
'675020',33.121951,-96.1263
'675021',34.028565,-98.925149
'675025',31.845001,-106.559348
'675028',32.635201,-97.325363
'675029',33.909591,-98.47472
'675030',27.567379,-99.473023
'675032',32.586621,-96.942563
'675033',32.754741,-96.592803
'675034',32.738474,-97.33444
'675035',34.102108,-98.572299
'675037',32.991477,-94.957268
'675038',32.393643,-99.489908
'675040',32.053162,-95.504022
'675042',33.598746,-99.274737
'675044',26.209531,-98.218999
'675046',29.554128,-95.787798
'675049',35.547726,-100.980357
'675051',32.948342,-95.284991
'675052',29.665479,-95.014452
'675053',29.884071,-97.684454
'675055',34.434646,-100.20853
'675056',32.127398,-101.800158
'675057',32.712115,-96.614154
'675058',32.879051,-100.132464
'675061',33.452503,-99.626707
'675062',30.871036,-96.601038
'675065',31.251578,-95.973091
'675066',33.584055,-95.896761
'675067',33.636287,-97.12278
'675071',28.977988,-97.512442
'675073',31.547594,-96.825993
'675075',29.672585,-97.632187
'675076',30.750681,-98.684093
'675078',29.73571,-95.505074
'675079',29.767212,-94.971852
'675080',29.759781,-95.500698
'675081',32.842835,-96.670383
'675084',32.451683,-97.781732
'675085',29.877723,-95.537366
'675086',28.812866,-96.976723
'675089',32.908,-96.640478
'675093',33.572559,-101.90345
'675095',29.43786,-96.959962
'675096',32.017091,-97.090171
'675098',34.386011,-103.03766
'675101',30.19481,-96.934617
'675103',32.180909,-96.896784
'675104',28.36823,-98.144589
'675105',32.757316,-96.264097
'675106',31.773847,-106.501739
'675109',32.963376,-96.740876
'675110',29.087692,-97.269156
'675111',32.975036,-96.907203
'675112',32.752181,-97.111336
'675113',33.039712,-96.709996
'675117',34.175986,-102.138105
'675118',30.224878,-97.840984
'675119',32.770921,-96.609178
'675120',30.775366,-94.429525
'675124',29.499019,-97.438097
'675127',29.992757,-95.259535
'675128',33.876032,-98.477653
'675132',31.167341,-96.67499
