PRCCSID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
90 ,2,18659.97452,514.2724324,63316.0617,1579.414152,21274.19253,525.4536446,8.251613988,0.130295073,43474,14870.304,6
90 ,3,31255.02594,682.2645506,73402.91701,1672.659992,19434.56696,355.1422377,8.533994138,0.119018721,48929,13670.628,6
90 ,4,25180.03338,877.4464913,90988.05035,3216.765877,22976.28533,777.9001388,6.576450788,0.15327538,57761,14783.184,4
91 ,0,18330.00478,548.2949309,35719.57561,1037.541548,9669.309845,244.1295359,4.914348195,0.102431728,24013,6775.384,4
91 ,1,2594.999471,190.6443506,39285.44879,3679.532753,10618.1069,867.5731142,5.878617957,0.523745367,23398,6728.946,4
91 ,2,4435.003633,249.9854281,29230.23562,1041.303365,9111.765351,307.9513068,4.738442039,0.148154994,21646,6723.43,4
91 ,3,7649.998362,389.4891872,30437.38888,1176.966585,8173.5686,264.7985629,4.847712376,0.11858437,22281,6235.386,4
91 ,4,3650.003312,223.8024164,54657.13514,3468.502726,13308.08338,838.2491388,4.582192012,0.183065658,35361,8608.621,3
92 ,0,3715.001967,156.7640956,57602.68183,3227.33371,15692.21446,690.1586908,7.028265279,0.255552219,33128,10063.075,5
92 ,1,689.9986491,72.48043591,59964.76829,8411.905991,14882.66882,1260.617132,6.659419866,0.607289122,31079,9732.876,4
92 ,2,910.0004256,81.87822512,41747.06255,2724.441412,13837.27025,901.2858455,6.675824366,0.433761268,28843,9823.5,5
92 ,3,1315.00234,92.92284983,47256.65244,3593.099608,13211.31405,856.8504554,7.296579201,0.462001205,30868,9443.976,6
92 ,4,800.000553,63.10996999,93474.97872,10966.6642,23226.82975,2462.1473,7.306253564,0.563215092,57241,13910.454,5
93 ,0,104485.0256,1583.460227,43923.86972,688.6593251,12105.74835,152.6021082,5.523328144,0.05487276,29641,8664.078,4
93 ,1,18749.9778,595.4824131,47358.30095,1718.519961,12749.31651,263.0810542,5.735467735,0.101491706,31469,9580.761,4
93 ,2,24749.98394,829.2659583,35944.11773,852.6413955,11801.93416,348.8096201,5.362424648,0.112822136,26319,8701.56,4
93 ,3,41565.0287,1030.328297,39435.76139,765.5710577,10433.4807,150.0175595,5.458918733,0.074799617,28639,7874.832,4
93 ,4,19420.03518,635.2074911,60797.36148,2587.257899,15583.26027,537.2640449,5.661429096,0.175825323,36470,10002.888,4
94 ,0,143330.0152,4142.839402,69911.02602,1476.27116,20109.72952,383.9191951,5.634071677,0.12082876,42495,12553.395,2
94 ,1,32614.94457,2059.924992,67327.15438,4604.277919,19171.45926,1035.4104,5.326895539,0.27565864,35535,11265.868,2
94 ,2,32745.00683,1907.380764,61526.8959,1934.232078,20360.59169,654.8042421,5.668041564,0.21506957,40020,13426.328,3
94 ,3,54395.03995,2669.092575,71767.71265,1996.920803,19676.18938,582.5394219,5.994391777,0.217486423,44830,12446.784,2
94 ,4,23575.02387,1468.901216,81133.43918,3212.261152,22186.20945,846.5558072,5.180318484,0.238163196,51350,13654.734,2
95 ,0,78849.99542,1135.607481,35242.19641,509.3989788,9604.884893,95.40789381,4.763712567,0.04307517,25130,7330.165,4
95 ,1,16059.96041,506.4297836,37570.28743,1267.881353,10150.5893,207.8549633,5.167495935,0.103170713,25454,7830.22,4
95 ,2,19169.9719,533.9321028,28468.17263,512.7084058,9369.163422,150.6155979,4.681534576,0.067073796,22368,7430.815,4
95 ,3,28655.03912,729.6575913,31366.48781,656.4233482,8270.260202,125.1507881,4.667247146,0.065114481,23833,6512.805,4
95 ,4,14965.02398,464.3808071,49544.02258,1710.676228,12021.4447,307.8934047,4.620318765,0.12772125,33916,8749.188,3
96 ,0,122055.0215,2251.677213,66456.25079,1105.425537,18813.90396,260.7595847,7.600368596,0.075628244,38665,11810.804,5
96 ,1,23554.97625,855.580635,66191.80313,3131.652183,18185.26529,585.5703255,7.786455204,0.188303438,37314,11519.928,5
96 ,2,28489.98277,1476.868104,56882.27916,1785.935982,19184.89377,681.4059486,7.647249027,0.182772462,34132,11848.32,5
96 ,3,45165.01752,1252.772085,62467.0377,1515.501175,16984.55505,320.4847369,7.687886057,0.112201042,36713,10604.685,5
96 ,4,24845.045,766.4559685,86187.46395,2917.807042,22617.1478,650.0835944,7.211108752,0.140277806,53478,14768.7,5
97 ,0,18520.00253,483.260399,64015.67373,1823.733418,17094.13358,496.7141256,6.8930875,0.133851462,42465,11946.6,5
97 ,1,3459.9963,202.2688459,62771.78231,3373.962919,16608.64794,828.0473711,7.216760971,0.267072241,42392,11920.125,5
97 ,2,3700.000285,237.2945329,52567.66169,3003.763612,17284.95181,1099.512826,6.963515297,0.283493399,35696,11209.455,5
97 ,3,6515.002327,252.4509214,58963.24197,2981.673693,15047.46572,556.1074238,7.528778499,0.244592141,39544,10912.644,6
97 ,4,4845.003621,269.4211651,81894.00991,4294.886348,20359.92631,1400.070403,5.753352498,0.234528749,57811,14189.49,4
98 ,0,102490.0272,2031.71042,48957.63264,803.7195382,13283.39831,151.004501,5.483656845,0.041402548,35370,10272.145,4
98 ,1,21944.9771,922.1788386,49430.23524,1713.665442,13883.98458,337.1398122,5.908408271,0.093172691,34719,10822.95,5
98 ,2,22645.00136,1112.325566,38436.52837,1041.889455,12289.34353,272.309099,5.238464839,0.096693986,29572,9656.32,4
98 ,3,31485.01261,985.4404386,43352.77926,1027.454688,11485.042,168.6598032,5.618547548,0.067937486,32627,9114.336,4
98 ,4,26415.03615,1033.959573,65829.18895,2129.184252,16045.60693,394.6602114,5.180200041,0.078017345,50099,12438.01,4
99 ,0,93460.02497,2810.976066,101426.9025,2033.458683,29090.63738,532.6657644,9.912690599,0.123954733,59413,17547.138,6
99 ,1,18114.99637,1447.815615,104053.2086,5276.494703,27736.2455,1216.216949,9.510902707,0.248638904,63290,17882.317,6
99 ,2,20850.00721,1323.799157,88299.75497,3149.99555,29131.67485,1214.583739,9.655161897,0.24828556,53628,17584.238,6
99 ,3,36379.99845,1835.425168,93782.44175,2909.908186,26750.03571,774.1945772,10.39582102,0.216698161,56403,16465.968,6
99 ,4,18115.02294,827.1557492,130484.0546,5934.602316,35442.93776,1348.545538,9.640627869,0.261471868,71354,20101.471,6
100 ,0,25549.99346,608.5683232,41374.44552,822.9061432,11528.21254,189.3263675,5.432092448,0.088776918,29596,8737.328,4
100 ,1,4979.990016,255.6665928,40572.1482,1796.319041,11548.76803,368.032976,6.029120181,0.20819499,25873,8597.664,4
100 ,2,6524.998771,325.3230947,33068.16318,1046.969465,10882.23732,348.2238855,5.62452152,0.161133542,26036,8719.403,4
100 ,3,8129.999837,316.3057193,38926.86664,1122.328956,10810.98995,268.4742654,5.997534318,0.152353538,28771,8271.549,4
100 ,4,5915.004841,314.8103769,56195.25063,2545.735611,13432.5725,566.3125498,3.939983115,0.163210876,39906,9678.3,2
101 ,0,80684.981,1386.556809,37293.7406,488.0043097,10237.37017,104.0945281,3.921289424,0.046882883,26620,7601.822,2
101 ,1,18954.94517,685.8219733,38216.65386,1239.298314,10603.75774,274.0375133,4.235032771,0.117637062,25002,7420.905,2
101 ,2,19764.99243,599.6695005,30801.11566,640.3445577,9977.518882,165.6379282,3.63309813,0.076775887,23565,7742.301,2
101 ,3,30855.0268,891.4814431,37621.16348,717.0622902,9501.436601,132.8704095,4.020583099,0.072561946,28129,7274.96,2
101 ,4,11110.01659,545.7520806,46358.63,1663.002871,12189.0212,349.8878219,3.622861183,0.129724831,32578,8962.562,2
102 ,0,67719.99322,1107.893537,35110.65195,675.0026308,9611.34044,142.5342966,3.787359325,0.047050349,25509,7300.848,3
102 ,1,14884.97043,534.334597,32956.85246,1140.648812,9090.377075,222.5320841,3.70036858,0.08777031,23871,7010.256,2
102 ,2,16294.98942,534.7895307,28294.21757,662.9902192,9230.398057,189.6734073,3.703284066,0.081779907,21885,7106.256,3
102 ,3,24560.01365,649.3529617,33365.4994,704.4158011,8680.146855,130.2309759,3.98635891,0.075740026,25966,6917.008,3
102 ,4,11980.01971,483.9995002,52323.39915,3198.046742,13075.27392,685.2027544,3.601836059,0.149066197,35294,9292.467,2
103 ,0,41604.99929,948.8308514,63317.06366,1090.528558,17495.63779,230.3783156,6.705323919,0.099210356,44049,12897.84,4
103 ,1,9644.986227,478.8780575,70005.26663,2671.697395,18550.75955,521.5073185,7.334370658,0.219797746,46152,13657.851,5
103 ,2,9940.006422,526.4429165,55068.69841,1517.012118,17127.68223,405.1441243,5.985412972,0.145296344,41351,13032.635,4
103 ,3,15359.99738,516.6094871,60832.74794,1586.307148,16494.56918,329.01314,6.973959597,0.16433036,43974,12293.204,5
103 ,4,6660.009267,356.2699598,71766.74717,3585.10416,18867.38395,772.8813069,6.249247829,0.29420331,46541,13211.856,4
104 ,0,60159.99868,1934.494051,59575.99651,1290.263303,17087.0782,280.6951839,4.671764644,0.069387562,43408,13302.092,3
104 ,1,12254.98596,847.4631544,61932.54742,3735.029106,16532.5316,642.8684569,4.614035145,0.151731834,41117,12664.876,3
104 ,2,15085.00977,947.4207634,52542.85093,1480.989915,17042.21331,431.4709228,4.556182507,0.103013624,42955,13838.54,3
104 ,3,24624.99497,1345.424803,58699.34213,1922.962175,16340.17898,447.114114,4.849745551,0.127959627,42461,12561.408,3
104 ,4,8195.007975,562.4050424,72135.20267,4276.509787,20443.12601,941.3854562,4.435898316,0.164587368,52580,15769.04,3
105 ,0,14375.01766,1268.945966,185009.3644,6030.264265,56637.85297,2084.199563,6.705391524,0.198775776,162184,49715.043,5
105 ,1,2995.00491,500.3603654,177775.7985,9966.037941,47825.21897,2876.202079,6.375625615,0.276225508,154366,42250.2,5
105 ,2,3830.013698,635.9251004,189278.5061,9585.628941,58693.25391,2920.609994,6.609664386,0.302008138,170939,52730.43,5
105 ,3,5884.998025,902.8700971,175691.8384,10278.3301,55203.88329,3986.061471,6.841120484,0.374933341,152660,48540.368,5
105 ,4,1665.001025,374.5506956,221262.0616,23938.35117,72892.10713,6302.132174,7.039038225,0.680318007,175267,57796.4,5
106 ,0,8909.999259,344.0352236,32523.08363,897.9516834,8895.101435,168.6016635,1.616162081,0.032002832,26345,7651.215,1
106 ,1,1809.995463,181.0279536,24384.45455,1883.81757,7431.018089,258.079333,1.339779577,0.050913132,19469,6677.568,1
106 ,2,1284.997591,104.8323601,26012.20221,1151.772255,8887.337064,387.4919857,1.700389184,0.072586897,21799,7664.062,1
106 ,3,2360.002562,163.8090776,29336.84316,1384.328576,7901.175402,249.806964,1.709746623,0.074062948,23440,6646.2,1
106 ,4,3455.003643,218.5540608,42552.1278,1704.04529,10542.69965,341.1424186,1.665701738,0.051010528,36483,9277.74,1
107 ,0,7135.001522,288.7015827,35799.65161,826.1927531,9731.229561,185.298206,3.03295986,0.133284328,28981,8507.356,2
107 ,1,879.9986043,83.67470736,29748.41136,2037.157678,9386.952232,675.7845332,4.040006111,0.873264119,22879,7470.365,2
107 ,2,1334.996715,105.8448776,29900.68239,1185.035745,10080.02005,360.6918489,2.677900882,0.179549241,24732,8954.418,2
107 ,3,3430.00198,217.0155444,35528.55733,1110.985957,8980.340831,196.7342491,3.00145889,0.126033276,30206,8145.376,2
107 ,4,1490.004223,134.3438221,45646.12261,2482.795361,11458.52226,568.5352893,2.832213383,0.171715023,34919,9387.53,2
108 ,0,74919.80204,4515.454975,32439.51486,1206.346052,9082.821562,215.6704322,5.061135421,0.05518893,22395,6866.495,4
108 ,1,12769.88538,1894.045487,29777.72948,2733.644541,9371.161186,491.6576433,5.700861594,0.167841874,19809,7214.112,4
108 ,2,15214.90868,1618.447121,25912.32927,1387.739047,8108.083599,278.5447989,4.788041629,0.099417924,18908,6301.435,4
108 ,3,29849.97371,3309.046547,28201.71626,1220.374503,7791.74874,168.3931346,5.066498639,0.07471153,20860,6195.735,4
108 ,4,17085.03427,1797.989207,50161.82331,3296.066787,12483.85208,628.607434,4.816743363,0.115558351,34616,9053.438,4
109 ,0,12074.99579,444.3471789,41144.31823,1138.753505,11703.82024,273.3926322,4.303230158,0.134877378,29909,8875.47,3
109 ,1,2444.994715,205.9106443,34911.23348,1898.252684,10282.37652,419.489222,3.653689701,0.252836732,25759,8399.468,2
109 ,2,2684.999223,172.8184365,37151.54197,1575.931913,12114.83127,581.8060981,4.545618339,0.222561521,29034,9284.602,3
109 ,3,4489.998034,303.2200908,38123.16977,1779.844642,10649.44221,443.7876202,4.761695123,0.267275796,28064,8048.656,3
109 ,4,2455.003822,182.3090411,58590.65427,3515.518479,14888.96472,737.6933136,3.845209044,0.293356074,42332,11636.636,2
110 ,0,19295.0079,644.68491,54884.61872,1325.182104,15469.90999,397.3752235,7.220004953,0.122582749,37118,10687.456,6
110 ,1,3634.998673,238.7087203,59854.88453,3000.337042,15899.38091,752.1584385,7.247592836,0.275567842,40347,11130.017,6
110 ,2,4375.00597,322.4119874,45613.6219,1789.182954,14630.89403,566.0906498,6.867425862,0.23595371,34300,10853.336,5
110 ,3,7940.000053,443.8548481,51575.28716,1783.137919,14562.71972,597.9205194,7.627835117,0.194737682,33692,9744.273,6
110 ,4,3345.003208,240.1669507,69754.28263,4622.904195,18344.16037,1428.515344,6.683109262,0.299356688,46863,12212.208,5
111 ,0,40940.01327,882.6644082,29942.39198,679.5457722,8215.820833,154.4578158,4.348721722,0.062047639,18869,5625.702,3
111 ,1,8644.989797,357.7973899,32473.78473,1451.81485,9031.98742,329.9378126,4.984960169,0.168324796,20287,6308.058,3
111 ,2,8809.99694,408.5369331,22616.16917,811.9587728,7499.056122,225.1050375,4.069239224,0.109515133,15214,5314.408,3
111 ,3,12955.00607,415.5422408,26990.93251,864.904488,7327.993348,197.2329641,4.601696518,0.112993471,17372,5150.73,3
111 ,4,10530.02046,558.1215869,38391.98823,2031.87916,9349.336627,466.2260909,3.748692011,0.096371252,24564,6017.548,3
112 ,0,45714.99495,1491.982115,69942.67733,1599.597026,20514.43481,386.4193028,6.519908793,0.101397708,46778,14364.01,5
112 ,1,9189.987726,612.4943738,74626.69279,3950.64467,21508.88613,802.1547747,7.050084372,0.242083454,47553,14704.613,5
112 ,2,11119.99959,824.6618157,60272.90075,2334.879875,19933.04779,663.1631491,6.333633204,0.161522127,44420,15342.84,5
112 ,3,16959.99851,953.106666,66467.84677,2168.022219,18755.64523,541.6050912,6.673053661,0.17501455,45683,13457.808,5
112 ,4,8445.009123,512.2322188,85122.07122,5498.673226,23895.92829,1360.799108,5.880997888,0.245161329,52977,15147.798,4
113 ,0,37384.99521,894.6718882,32276.04963,648.0317028,8746.471592,126.5957154,3.448441704,0.071279086,22379,6394.906,2
113 ,1,9574.982133,517.2882019,30739.68902,1637.736882,8544.31059,293.9932371,3.485118074,0.186430544,19000,5969.14,2
113 ,2,7499.995872,330.0054015,27822.18619,909.3239275,9107.825697,258.4735365,3.555334262,0.12533136,20769,6953.976,2
113 ,3,13755.00664,544.4250241,34307.63907,987.8015156,8552.172635,185.4510652,3.894947224,0.111253124,24481,6149.552,2
113 ,4,6555.010558,357.1393729,35570.56756,1528.016235,9082.836041,306.0406111,2.33562035,0.114874117,26652,6921.72,1
114 ,0,60229.97109,2481.06022,41667.17057,891.1472228,12220.17574,197.1695035,2.006392264,0.033987688,36351,11090.88,1
114 ,1,12639.97055,1225.056767,40927.96935,2319.856574,11390.30258,441.6555707,2.011867529,0.08707726,32136,10248.22,1
114 ,2,16150.00227,1040.295232,39395.50377,1047.552923,13258.47908,377.9954469,1.995665485,0.058106313,35967,12079.08,1
114 ,3,23969.99948,1742.079538,42488.18949,1615.396331,11475.17561,281.1166878,2.022319038,0.056459745,37564,10397.236,1
114 ,4,7469.998789,733.3760593,45133.49532,2065.145004,13853.15608,509.7111218,1.969212283,0.072572108,40208,12282.432,2
115 ,0,910819.7197,19673.74091,6457.860998,151.5002711,1961.757799,39.65929111,2.732159097,0.020333353,3302,1090.65,2
115 ,1,169534.6798,8411.148253,9400.027827,482.6449141,2570.412398,95.37925034,3.002919815,0.041299307,4696,1488.828,2
115 ,2,285394.3215,9563.014142,6185.677129,226.9187117,2130.340729,70.9156463,2.714204741,0.03778319,3454,1229.488,2
115 ,3,366495.352,13742.1035,5174.116894,198.3646517,1540.215887,59.52953854,2.690159356,0.033672268,2777,833.49,2
115 ,4,89395.36635,6001.001458,6987.161716,438.1351084,1986.257321,100.7512066,2.44817849,0.046201202,3676,1130.165,2
116 ,0,1419.999811,87.20415836,56208.98744,5710.079579,15668.58839,1668.758459,7.098592895,0.658974618,34727,10349.172,5
116 ,1,269.9993573,37.18398988,60854.40809,8419.765973,15231.80738,1914.389416,6.407417013,0.744234913,41013,12239.944,6
116 ,2,349.999553,45.2584816,43535.41285,4929.72588,15241.899,2122.532313,6.50000274,0.824404727,34147,10349.172,5
116 ,3,525.0001124,50.97323379,57350.4549,13301.971,15909.25569,3946.068469,8.723807954,1.619310654,26769,8213.778,5
116 ,4,275.0007887,39.6902433,66176.08352,8435.498278,16229.0907,1695.21361,5.436362178,0.544619042,42389,11473.98,4
117 ,0,8299.997552,210.1174674,34868.3462,1044.09783,9470.682078,237.8758593,4.980724866,0.132090381,23337,6753.204,4
117 ,1,1494.995772,86.19379671,33995.51895,2596.754616,9390.802849,510.7210882,5.05017003,0.279075495,22308,6663.096,3
117 ,2,1664.999394,95.18625074,30521.3843,1827.558559,10075.84309,609.7658471,5.216220175,0.278611291,21042,7162.24,4
117 ,3,3825.001247,139.3621477,31542.46373,1324.26185,8163.323138,290.252045,4.790849935,0.209075948,21307,6012.048,4
117 ,4,1315.001139,90.76204593,51755.86601,3663.921146,12800.60679,755.5019835,5.155897396,0.312878875,35826,9552.099,4
118 ,0,15610.00844,385.8410408,48350.97975,1835.028589,13387.93788,509.379565,4.728060199,0.175674837,28462,8306.208,2
118 ,1,3449.996658,177.286628,47438.68121,3785.501761,12350.11774,699.2193078,4.408695725,0.321586184,25658,7546.448,2
118 ,2,2990.002826,152.2801536,51909.40333,6044.828059,16746.42836,1979.55262,5.764221975,0.627097825,26575,8853.516,2
118 ,3,6020.002763,264.4296472,43356.24314,1781.437399,11581.18794,385.383269,4.755813681,0.207105211,28566,8073.13,2
118 ,4,3150.006189,155.9822966,56320.0742,4669.934568,15028.5108,1317.024411,4.041269068,0.327097043,35392,9285.325,2
119 ,0,53855.01633,1343.185467,45036.42863,1071.199301,12094.21677,251.8685931,3.228576776,0.04673541,33726,9370.074,2
119 ,1,7214.989731,393.0170228,39527.0583,2153.893783,11408.45307,548.5279579,3.345808149,0.140452678,27308,8667.82,2
119 ,2,8854.988402,442.0825095,34859.49198,1290.580314,11585.97088,407.5488865,3.396953494,0.113038506,27957,9091.79,2
119 ,3,15290.01066,576.2094521,36354.3094,951.1256023,10324.43311,221.3348268,3.514388724,0.083310624,27469,8035.664,2
119 ,4,22495.02754,1059.353832,57845.79668,2187.756077,13887.09822,540.8625963,2.930428008,0.066429025,45623,10912.7,2
120 ,0,16030.0075,388.3252211,34921.05738,721.5719892,9374.292486,153.613041,2.634124315,0.052698049,28374,7897.344,2
120 ,1,3164.997063,176.7446364,28770.16705,1215.536017,8259.90714,280.6262572,2.34123272,0.098953137,22565,7178.608,2
120 ,2,2419.994528,123.2801922,28906.85024,1210.406091,9516.526604,358.7551472,2.508266449,0.1105555,23495,7897.344,2
120 ,3,5235.005736,210.8787001,34526.39926,1199.71627,8971.305564,231.5587711,2.953199482,0.122781674,28339,7720.824,2
120 ,4,5210.010175,244.7242916,42434.20895,1563.164114,10488.69168,337.9790092,2.549904911,0.069285974,35139,8673.252,2
121 ,0,61485.06064,2143.195078,22349.37973,566.699584,6026.25198,118.2888852,2.603236346,0.031046513,18394,5182.191,2
121 ,1,4134.999757,374.5079704,20989.97666,1350.109279,6276.961585,328.7424592,2.461910401,0.067303266,16989,5473.577,2
121 ,2,8059.984363,491.5990807,16699.12001,529.0607116,5971.921128,125.3910968,2.216501745,0.028066637,14834,5410.704,2
121 ,3,20565.01966,1229.175787,16666.00654,450.2300524,4722.034898,92.41702325,2.255287807,0.028843341,14806,4348.805,2
121 ,4,28725.05686,1643.315598,28839.85055,991.8095833,7044.309325,230.4969515,2.981199954,0.05180559,24951,5878.144,3
122 ,0,10755.00084,273.6847003,27075.33714,488.7535397,7370.954109,103.291431,1.648070961,0.035559434,23610,6609.933,1
122 ,1,2474.997605,133.4250238,24529.11201,1243.84618,6584.793864,198.6886082,1.533333268,0.053712626,19512,6058.076,1
122 ,2,1899.99904,104.7825465,25327.08586,1201.043314,8120.81819,313.9238093,1.626315521,0.064198615,22477,7144.872,1
122 ,3,4740.001399,187.2166469,27859.76509,631.4474439,7051.70049,130.0962323,1.784811303,0.066439639,24867,6424.584,2
122 ,4,1640.002798,105.2217815,30712.88694,1156.488972,8692.248843,285.3521707,1.4512185,0.066897419,27506,7687.464,1
123 ,0,7520.007667,299.1974158,37968.80605,1409.517487,10043.92854,365.014111,2.374334668,0.072075837,29712,8159.088,2
123 ,1,1069.999131,90.04020598,28749.28263,1725.266482,8357.400497,467.1641259,2.107475279,0.157634551,23739,6884.31,2
123 ,2,900.0002597,69.25887438,27566.68736,1485.641326,9312.635549,448.6531052,2.277776076,0.127419259,23401,7799.4,2
123 ,3,1760.000354,106.9392801,31453.75416,1735.452906,8510.804416,347.2167154,2.522726961,0.148884646,24430,6905.796,2
123 ,4,3790.007923,255.3018872,47094.19146,2585.819723,11585.98322,706.3717313,2.403693863,0.113083262,38336,9512.778,2
124 ,0,266399.9751,4952.622736,33180.22647,442.3655679,9798.641956,105.9040157,2.433164689,0.022408207,26398,8073.752,2
124 ,1,52809.91665,2253.704936,32960.57938,1224.648873,9534.53366,250.6049366,2.429085771,0.042619732,24893,7933.146,2
124 ,2,66179.86788,2202.395198,30621.79279,676.3485132,10487.49592,228.1613709,2.387958828,0.048537675,25580,8843.293,2
124 ,3,108060.0669,3192.885444,33697.19543,683.8159108,9103.506057,139.1736705,2.532203941,0.037546871,26664,7420.498,2
124 ,4,39350.12365,2098.624301,36297.13741,1203.057427,10953.18901,307.2593416,2.242693545,0.045712052,28872,8956.198,2
125 ,0,23095.02415,786.8352687,32913.65078,696.9160892,8951.440335,147.7515329,2.589522241,0.044249621,26484,7340.976,2
125 ,1,6044.998944,460.1983856,31225.71244,1588.216351,8540.504753,334.3690718,2.471464629,0.093659603,24957,7043.61,2
125 ,2,3620.004204,243.9658558,29642.4824,990.8479673,9678.132378,382.4826925,2.486188337,0.076251491,25423,7805.091,2
125 ,3,8925.013237,536.8678009,31970.47349,1099.684097,8431.917213,188.0388349,2.663865813,0.075323334,25414,7055.034,2
125 ,4,4505.007762,244.0918094,40286.72372,1518.012789,10071.83057,337.6536542,2.683686328,0.097404474,33527,8227.692,2
126 ,0,890.0017831,92.24735339,36797.59046,4172.76115,10947.42983,1407.000064,4.14606654,0.514419175,21031,6093.738,2
126 ,1,185.0000212,38.99958594,35710.11398,5311.718227,8518.866883,921.4657433,3.459461154,0.667816851,25451,6693.613,2
126 ,2,0,0,28110.60993,6741.51528,9830.178416,2593.533632,3.649999585,0.905240946,17080,5807.676,2
126 ,3,265.0002176,40.25573446,31927.77315,6331.91432,8147.148243,1304.297414,4.264148852,0.842601172,15819,4758.39,2
126 ,4,240.0009102,40.16510026,50837.04377,11454.64573,17098.75439,4397.787272,4.958329619,1.358970233,24195,7282.609,2
127 ,0,23215.02242,539.2760252,21877.67956,384.8338717,6089.502656,89.4256682,2.152703709,0.040201317,17071,4781.424,2
127 ,1,3279.99669,201.5362553,24833.48126,1261.219776,6524.899372,316.5065165,2.257624921,0.142389234,18923,5117.424,2
127 ,2,4829.999446,233.1119753,19421.30062,632.7286419,6459.323103,161.4373165,2.191511523,0.102495248,15339,5283.81,2
127 ,3,9585.004473,351.0548312,21252.8289,558.2630569,5474.093144,116.6770782,2.136671771,0.053653985,17029,4433.604,2
127 ,4,5520.021813,269.4829895,23392.99382,866.8902056,6609.482129,205.3526382,2.084240799,0.068488332,18099,5004.147,2
128 ,0,7620.009924,229.7618565,35605.42252,1100.949858,9612.81301,302.671405,3.986217749,0.201500511,24908,6998.355,2
128 ,1,1549.999251,103.6886163,36346.43538,2027.559154,10047.18025,476.0636225,4.951611018,0.525279059,25416,7694.57,2
128 ,2,1549.999788,102.7958261,29784.27237,1983.665463,9816.833682,637.9078658,3.900000849,0.295324934,22384,7269.948,2
128 ,3,2945.004084,140.4059264,31893.62164,1276.056454,8082.241132,284.526126,3.701187599,0.211788056,23523,6185.25,2
128 ,4,1575.0068,108.4360434,48333.78354,3660.5901,12047.47832,1108.673091,3.653960321,0.660229406,33395,8176.234,2
129 ,0,16609.9958,468.7887422,27904.42775,601.2508488,7643.990426,115.1800479,1.549970125,0.024094186,22158,6514.452,1
129 ,1,2734.989731,190.5405861,22681.87688,1126.729373,6455.694341,203.2174922,1.385740254,0.056709788,18687,5980.999,1
129 ,2,3334.994887,201.3552073,21690.07969,855.3704283,7741.953075,237.5353288,1.556223401,0.057136508,18022,6611.164,1
129 ,3,4675.00452,234.2014912,25146.25727,816.1570356,6713.082805,158.1838344,1.602138916,0.050180842,20810,5750.362,1
129 ,4,5865.006657,296.7539586,36602.70332,1292.791272,8993.98218,242.008815,1.581414768,0.034841653,30462,7809.683,1
130 ,0,7169.998555,257.7261546,42890.30653,1405.311159,12164.8984,376.6443153,5.55648646,0.193210297,27797,8101.35,3
130 ,1,1604.998712,102.6446496,48346.97446,3129.963277,13063.12833,781.2067437,6.283490918,0.519636802,28039,8383.95,4
130 ,2,1439.999624,112.2319761,33753.08461,2592.412807,11051.56248,677.9913097,4.989585084,0.295756839,23550,7702.16,3
130 ,3,2769.997346,186.6952648,41469.37335,2176.424154,11786.67027,612.7654384,6.254515626,0.338747271,26842,7937.843,4
130 ,4,1355.002873,91.84611221,49380.83962,3931.119073,13112.48268,1052.28484,3.870849894,0.301878945,33011,8395.713,2
131 ,0,4990.001716,222.9787241,27486.50706,1135.439845,7651.346179,290.2898404,3.769539964,0.219269739,19078,5529.21,2
131 ,1,819.9996158,72.97452509,21974.11824,1620.40022,6628.134189,427.2148038,3.371953661,0.250919718,15577,5073.832,2
131 ,2,855.0001993,70.76420845,20681.28686,1881.302234,6838.426423,589.2456602,3.783632958,0.565212101,15337,5088.684,2
131 ,3,1284.999593,89.79512866,24221.46143,1703.784926,6869.729072,489.9036053,4.498054682,0.596446875,17913,5035.008,3
131 ,4,2030.002307,176.9844394,36212.61784,2369.612945,9179.950095,573.8917539,3.463052621,0.283490211,25957,6499.125,2
132 ,0,39455.01013,873.6107829,36751.12157,818.6189118,10404.14019,203.2068377,3.274362672,0.06130136,24586,7217.112,2
132 ,1,6184.993845,333.3342513,36636.63415,1834.320353,9946.800372,457.0691203,3.285368194,0.144810485,24055,6791.823,2
132 ,2,9539.993296,438.9710702,31650.83588,1143.049921,10528.12824,366.0217249,3.297694835,0.115280358,22458,7562,2
132 ,3,15145.01265,545.5752263,34058.41364,1089.26614,9288.050621,284.2964783,3.476393544,0.112582864,22876,6490.53,2
132 ,4,8585.010339,402.1643308,47884.60521,2583.229466,12732.5341,573.8457633,2.884098974,0.11033224,32610,8967.75,2
133 ,0,153509.9595,4780.067597,12767.84505,243.2689808,3405.246639,42.17282252,2.256269944,0.013037938,10927,3056.796,2
133 ,1,28059.94767,2174.702102,14687.86132,685.3549051,3987.634044,93.73004458,2.438168439,0.017384441,13155,3698.066,2
133 ,2,32479.91627,1655.964767,10460.91333,225.7702744,3484.957716,56.76875779,2.255234526,0.017530489,9403,3199.56,2
133 ,3,57735.01017,3038.368252,11415.30209,254.2654858,2914.404723,49.33343735,2.248202922,0.024213945,10127,2648.835,2
133 ,4,35235.08535,2479.075646,15616.46011,653.376501,3684.699276,118.1100208,2.125585365,0.031291699,13208,3178.5,2
