PRCCSID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MedianCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MeanCost,MedianLOS
124,1,44279.97572,1894.522655,35079,1366.541579,8030,1366.541579,2.433604242,0.049425643,26353,9824,2
124,2,50724.96224,1755.424715,32471,716.4782494,9112,716.4782494,2.40072964,0.045624653,27287,10666,2
124,3,86449.97911,2581.921111,35567,740.3298052,7720,740.3298052,2.532908781,0.032204148,28535,9284,2
124,4,29594.9295,1485.277736,43175,1324.025569,9823,1324.025569,2.338740444,0.053494096,34655,12146,2
125,0,20684.98821,750.4938491,35218,802.7784782,7664,802.7784782,2.611312262,0.043035991,28761,9214,2
125,1,5534.995425,400.3204681,33754,1850.782094,7328,1850.782094,2.477866647,0.074108426,26739,8801,2
125,2,2929.999978,199.4759153,33308,1282.602511,8289,1282.602511,2.604095605,0.111042658,28096,9985,2
125,3,8069.991266,548.9365645,33407,1232.410384,7351,1232.410384,2.59231742,0.06195254,27521,8720,2
125,4,4150.001544,248.721828,42987,1534.335288,8704,1534.335288,2.831325161,0.119190244,35993,10331,2
126,0,819.9987869,83.42456266,36296,3707.072021,6665,3707.072021,4.225616086,0.482453581,21143,11319,2
126,1,194.9998055,42.19734162,37950,4924.599696,7404,4924.599696,3.871803817,0.812959395,24842,10977,3
126,2,144.9995978,36.3508039,24567,6136.788747,5775,6136.788747,2.58620958,0.448766688,19907,8379,2
126,3,219.9995553,36.66386605,32707,6817.946801,6502,6817.946801,4.840913073,0.893455023,18324,10042,2
126,4,259.9998283,50.13404031,45271,9466.659374,7425,9466.659374,4.88462246,1.135302101,26418,14549,2
127,0,18009.99041,433.237144,25619,728.9003409,5063,728.9003409,2.109106567,0.049085454,19051,7135,2
127,1,2454.996503,168.0703182,25670,1162.564336,5433,1162.564336,1.955194849,0.104711688,20275,6513,2
127,2,3529.997039,182.1447047,19852,744.9592363,5189,744.9592363,1.983003063,0.07706868,16126,6287,2
127,3,7274.99824,280.5772459,23867,778.2559649,4632,778.2559649,2.096907394,0.088234405,18553,5813,2
127,4,4749.998631,218.0516149,33148,2464.885273,5745,2464.885273,2.301053295,0.100143238,22302,10388,2
128,0,6429.996966,207.4886562,38821,1287.940154,7132,1287.940154,3.710731106,0.140763296,27262,9764,2
128,1,1380.000689,90.63145785,40912,2917.508605,7087,2917.508605,4.27535977,0.413646424,25129,10367,2
128,2,1214.998697,87.1686556,34213,1929.556159,7776,1929.556159,4.115229357,0.28753278,26418,10222,2
128,3,2509.998951,130.2697455,35601,1573.227892,6592,1573.227892,3.651393949,0.192092264,26658,8591,2
128,4,1324.998629,101.3355821,47414,4359.184377,7648,4359.184377,2.864151667,0.264400321,33184,11040,2
129,0,14154.98002,454.2507398,29967,676.477301,6694,676.477301,1.491699189,0.026688665,24024,7878,1
129,1,2484.997706,188.9209758,23786,1227.80693,6184,1227.80693,1.301810499,0.039382108,20073,6775,1
129,2,2809.995915,208.6626818,22708,1038.447688,6616,1038.447688,1.432385152,0.046015395,19528,7631,1
129,3,4544.996408,256.678949,29411,1145.13123,6028,1145.13123,1.607260575,0.06590662,24209,7201,1
129,4,4314.989989,247.4437348,39003,1449.183121,8184,1449.183121,1.517960915,0.036170239,33882,9443,1
130,0,5649.996369,237.7138984,50426,3069.088615,8265,3069.088615,5.461950067,0.24781595,29648,13402,3
130,1,1065.000119,86.09471076,59539,5468.714237,9813,5468.714237,6.699529831,0.557538757,33122,15728,4
130,2,1114.999645,86.13315987,37947,2469.257071,8846,2469.257071,5.219735257,0.344933108,26553,11770,3
130,3,2404.997756,188.6995065,40462,2509.086098,7128,2509.086098,5.097714856,0.259868945,27959,10399,3
130,4,1064.998849,77.9048989,78892,14665.79803,9190,14665.79803,5.300477305,0.954416883,39357,20094,3
131,0,5650.003487,279.0367528,31685,1271.15622,5958,1271.15622,3.738937221,0.345210215,22250,8297,2
131,1,875.0020163,79.01978557,28994,2476.445476,5518,2476.445476,3.445712808,0.356313314,18758,7624,2
131,2,804.9997613,66.29118393,21897,1736.957714,5610,1736.957714,2.993795631,0.259861852,16529,7013,2
131,3,1739.998453,114.5134295,27925,1908.155121,5160,1908.155121,4.198276803,0.845660731,19880,7094,2
131,4,2230.003256,232.6145659,40676,2756.488557,7468,2756.488557,3.764569736,0.542525238,28739,10294,2
132,0,30714.9759,775.2041398,41612,950.1948949,8126,950.1948949,3.453849667,0.078808654,28621,11340,2
132,1,4804.999808,275.558151,42440,2782.688915,7512,2782.688915,3.813735431,0.260611675,25940,11679,2
132,2,6794.992168,362.6417877,36380,1525.203487,8591,1525.203487,3.40250277,0.129571497,26075,11397,2
132,3,11614.99544,509.7997714,38804,1477.115913,7245,1477.115913,3.70727298,0.142113126,26341,10354,2
132,4,7499.988484,365.5192071,50877,2069.137913,9767,2069.137913,2.877334132,0.109473897,38313,12716,2
133,0,138944.9956,4440.949229,13621,256.7037222,3136,256.7037222,2.252689885,0.013767654,11671,3499,2
133,1,24335.01512,1985.070204,16333,797.2862026,3916,797.2862026,2.466406308,0.029979379,14287,4298,2
133,2,28819.99198,1559.931723,10792,235.6759721,3239,235.6759721,2.243580544,0.020701758,9759,3483,2
133,3,54880.00147,2957.365554,12245,271.9694048,2724,271.9694048,2.226585074,0.023046167,11009,3003,2
133,4,30909.98706,2145.257173,16631,677.5661906,3251,677.5661906,2.139275758,0.031598481,14036,3776,2
134,0,1136744.479,21772.02438,21573,265.7108076,5154,265.7108076,3.449486964,0.019148265,18035,6054,3
134,1,201704.9315,8776.413861,24633,804.8697235,5927,804.8697235,3.81867126,0.033308051,20907,6790,3
134,2,240009.9181,7993.761985,19031,347.8831167,5528,347.8831167,3.459209151,0.036345958,16615,6341,3
134,3,510089.8861,16616.21452,19884,389.939953,4541,389.939953,3.307458215,0.033330975,16878,5211,3
134,4,184939.7434,7549.621818,26390,633.5754725,5897,633.5754725,3.425949589,0.042021683,22183,7278,3
135,0,121489.963,2871.61826,14501,243.5707892,3492,243.5707892,2.414684389,0.012407986,12004,4082,2
135,1,16884.99352,1124.957197,16060,623.996998,3988,623.996998,2.552857762,0.023573826,14353,4469,2
135,2,29695.00575,1467.276622,11948,314.0063364,3626,314.0063364,2.36571818,0.016612521,10694,3994,2
135,3,47699.98598,1796.530754,12458,241.9067479,2965,241.9067479,2.342767132,0.016900655,10825,3376,2
135,4,27209.97772,1265.005652,20068,779.258135,4229,779.258135,2.508453207,0.040369909,15663,5217,2
136,0,98099.90231,3837.592344,15127,628.7454054,3320,628.7454054,2.198726172,0.019820512,11385,3957,2
136,1,9039.989189,901.4483631,13445,706.2770939,3654,706.2770939,2.301438852,0.032171371,11427,4040,2
136,2,21854.97036,1492.666384,9461,266.7383265,3191,266.7383265,2.078014255,0.024183922,8508,3479,2
136,3,20934.98189,1445.354926,11016,351.9858013,2659,351.9858013,2.167422553,0.027941016,9675,2993,2
136,4,46269.96088,3097.967406,20378,1173.908186,3796,1173.908186,2.249838697,0.036571398,16179,4658,2
137,0,1371264.109,27510.38613,12628,161.2353108,3077,161.2353108,2.226241702,0.009448069,10350,3614,2
137,1,216369.8343,11551.77732,15192,557.6295607,3552,557.6295607,2.400517834,0.014769771,12889,4094,2
137,2,297350.0539,12035.12131,10946,243.4392603,3241,243.4392603,2.182750495,0.014124357,9558,3613,2
137,3,582519.7088,18981.75032,11312,195.6422289,2726,195.6422289,2.238268424,0.015916143,9727,3114,2
137,4,275024.5115,10873.2146,15383,464.6024728,3383,464.6024728,2.110681294,0.024122052,11778,4348,2
138,0,1450.000774,134.2704156,23018,1373.308149,4832,1373.308149,4.506895114,0.296115878,17265,6350,3
138,1,189.9998039,38.36631527,22352,3391.50884,4292,3391.50884,3.157892994,0.449686195,15206,6564,3
138,2,380.0013348,73.40927203,19864,1832.479463,5088,1832.479463,5.355263324,0.66470482,16768,6693,3
138,3,419.9995182,71.81399052,17858,1712.135745,3497,1712.135745,4.000001932,0.408451085,12823,4612,3
138,4,460.000117,77.52676894,30477,3359.139663,6091,3359.139663,4.826077595,0.566671178,21330,7649,3
139,0,91659.97811,6340.768321,21087,1083.966546,3824,1083.966546,2.938632726,0.059836725,15139,5206,2
139,1,13499.99589,1464.875027,16782,1434.153667,3610,1434.153667,3.025184789,0.135568768,10918,5075,2
139,2,9059.979505,1101.186351,11252,605.502387,2771,605.502387,2.980133098,0.196729134,8511,3610,2
139,3,11959.99186,1296.712889,11968,665.0733809,2551,665.0733809,3.375418221,0.168269263,8302,3503,2
139,4,57140.01086,5930.042863,26034,1615.518111,4543,1615.518111,2.820179896,0.075937517,20492,5912,2
140,0,710574.6586,17380.79203,13274,251.9881093,3260,251.9881093,2.202597865,0.008963694,10983,3779,2
140,1,124159.9459,8122.143651,14303,709.557242,3995,709.557242,2.382651609,0.015866785,12277,4403,2
140,2,161254.8116,7006.135602,10430,208.5705286,3182,208.5705286,2.185203445,0.011505463,9406,3489,2
140,3,207169.959,9836.762591,11293,197.9192862,2750,197.9192862,2.210918494,0.019686961,10087,3058,2
140,4,217989.942,9501.30938,17052,645.9634507,3604,645.9634507,2.10500496,0.016876969,13779,4387,2
141,0,14089.99268,501.7772693,18777,694.28061,3690,694.28061,2.664300652,0.090816879,13368,5053,2
141,1,2085.00085,166.4752996,17869,1966.86164,3777,1966.86164,2.127098114,0.12994827,14259,4955,2
141,2,2579.994919,175.5837702,14418,824.2780798,3560,824.2780798,2.625966295,0.208311061,11208,4743,2
141,3,4084.998111,274.5683271,15807,1009.748554,2992,1009.748554,2.99388119,0.222995913,11019,4161,2
141,4,5339.998803,343.2913865,24633,1434.301738,4705,1434.301738,2.640449397,0.122542247,18470,6132,2
142,0,57764.9702,1408.855381,86712,2119.951235,14913,2119.951235,7.317780768,0.095037085,54834,22203,5
142,1,10239.99857,495.2784303,78278,3008.783415,14119,3008.783415,8.151440194,0.195669996,50782,20477,6
142,2,10439.99774,448.6959972,61543,1964.766532,13144,1964.766532,7.129789799,0.160726416,41389,19036,5
142,3,19424.99126,764.0100217,68967,1754.532661,12301,1754.532661,8.075932784,0.155980573,46076,18203,6
142,4,17659.98263,977.0022267,129388,5438.113206,21885,5438.113206,6.111835412,0.178391678,93929,30125,4
143,0,1344.997604,100.7045598,44407,2279.522524,10199,2279.522524,3.223047941,0.189167775,36286,11753,2
143,1,339.9996074,60.6563913,39954,3435.358413,9506,3435.358413,3.661767617,0.467014449,31677,11480,3
143,2,224.9997276,35.30509982,36805,2392.909091,9607,2392.909091,3.888873355,0.643105096,33122,10981,3
143,3,414.9990975,49.44834886,42150,3265.829088,10009,3265.829088,3.048193698,0.255209087,36421,10183,2
143,4,364.9991713,52.63669143,56978,6859.054087,11509,6859.054087,2.602743241,0.214807321,43390,14555,2
144,0,19919.98614,900.361799,65751,2080.001013,11720,2080.001013,4.170182398,0.098427948,42985,17304,2
144,1,4300.001572,350.8853133,59444,4654.029271,10445,4654.029271,3.776745053,0.186952988,40031,14285,2
144,2,3759.993366,274.0547006,57989,2577.204718,12332,2577.204718,4.170212906,0.236032364,39593,17680,2
144,3,8054.989897,702.397469,61491,3125.149391,11404,3125.149391,4.104282969,0.148007685,42732,16052,3
144,4,3805.001302,345.0546083,89389,6257.912567,14563,6257.912567,4.754278316,0.260571817,52285,23075,2
145,0,44434.97907,1073.055809,53704,1201.211713,10535,1201.211713,3.609093034,0.056534038,37964,14158,2
145,1,8525.005179,364.9914036,49027,2810.042442,9407,2810.042442,3.719649225,0.141368145,32700,13140,2
145,2,8819.992991,337.2921642,44246,1268.351866,10777,1268.351866,3.445010407,0.093721612,32754,13725,2
145,3,18049.99142,862.7131458,53168,1906.361771,10171,1906.361771,3.692796893,0.093773378,39461,13268,3
145,4,9039.989477,400.2375165,68912,3317.36087,12453,3317.36087,3.497794407,0.125512022,48637,17475,2
146,0,253354.8353,3016.326803,60837,770.5563431,13714,770.5563431,5.475991955,0.031334493,46941,16819,4
146,1,47014.99846,1313.818279,60483,1836.253465,13970,1836.253465,5.905668681,0.076100616,44936,17076,5
146,2,60074.97007,1341.676598,50937,855.0537713,13931,855.0537713,5.23612073,0.050048403,41362,16620,4
146,3,103394.969,2059.93148,61816,1388.664365,12870,1388.664365,5.678126875,0.055170583,48007,15794,5
146,4,42869.89775,1152.690382,73075,1934.528251,15541,1934.528251,4.853393603,0.067521471,56554,19420,4
147,0,156574.9146,2969.802986,57629,1021.106974,11742,1021.106974,4.342551573,0.047613172,40888,15645,3
147,1,29825.00689,1111.462137,54951,2512.909737,10972,2512.909737,4.590444523,0.094433398,36685,14688,3
147,2,35669.97854,1219.140664,46759,1147.260682,11481,1147.260682,3.941687433,0.066453773,35090,14825,3
147,3,61559.96055,2201.6012,59091,1798.331348,11337,1798.331348,4.651233866,0.091868712,42556,15067,3
147,4,29519.96861,1118.494475,70821,2471.863305,14155,2471.863305,3.932759015,0.094633698,51061,18971,3
148,0,87589.94434,2113.028063,63465,1286.016055,11987,1286.016055,4.277900824,0.066395133,42424,16936,3
148,1,14895.00824,710.0327332,57686,2775.295605,10668,2775.295605,4.288688018,0.14187981,36973,15214,3
148,2,18104.98496,765.8794887,55239,1735.627791,12494,1735.627791,4.30157208,0.101068042,38259,17218,3
148,3,35409.97472,1627.541814,63280,2165.095212,11490,2165.095212,4.521816917,0.121665385,43422,15975,3
148,4,19179.97643,851.6321774,76462,3339.351396,13614,3339.351396,3.79692598,0.13545418,50800,19929,2
149,0,2239.997077,120.3334151,55703,2326.811937,13001,2326.811937,3.497758893,0.193842095,43466,15613,2
149,1,444.9997822,51.60282861,45655,4916.612501,10596,4916.612501,3.752795573,0.464569919,32340,15316,2
149,2,394.9989619,56.24899982,49543,4736.803733,13770,4736.803733,3.316454194,0.409073886,41072,16343,2
149,3,674.9988747,67.441574,53766,3924.446178,12044,3924.446178,3.45925486,0.348035871,44223,14177,2
149,4,724.9994579,64.06998512,67779,4697.681017,14323,4697.681017,3.475847264,0.352288829,54890,16830,2
150,0,2819.994971,184.0112061,54860,3441.534761,10829,3441.534761,3.20212884,0.202470861,35476,14253,2
150,1,489.9998906,64.24882486,43901,5847.483161,9107,5847.483161,3.295917092,0.415815711,28033,13011,2
150,2,534.9993143,58.0202353,31845,2210.58562,8891,2210.58562,2.794389659,0.289291244,26088,10778,2
150,3,599.9988148,63.73057541,37280,3079.974683,8761,3079.974683,3.40000641,0.648387849,28252,10874,2
150,4,1194.996951,149.3461701,79321,5786.135983,15957,5786.135983,3.246863382,0.276057453,69543,18150,3
151,0,2524.998003,122.4749731,54704,3054.357515,10531,3054.357515,4.269302108,0.239699542,36784,14380,2
151,1,444.9992535,52.27412464,56082,8026.570083,10531,8026.570083,5.999997528,0.748323552,31965,14585,3
151,2,455.0005118,45.57355473,38257,4146.17075,9880,4146.17075,4.021977476,0.47645173,27595,12330,3
151,3,824.9991112,67.71248582,44022,2945.830874,8451,2945.830874,4.08484635,0.333470709,33159,11089,3
151,4,799.9991264,74.87059029,76030,7306.68396,14975,7306.68396,3.637489544,0.440656017,57152,19261,2
152,0,700740.149,14634.12714,56104,620.9281863,14590,620.9281863,3.037895844,0.014198423,48381,16497,3
152,1,122310.0291,7743.512705,52151,1718.984374,14214,1718.984374,3.2273721,0.038863109,44091,16124,3
152,2,196600.2324,6657.424377,47840,768.910638,14405,768.910638,2.964394945,0.026724148,42925,16310,3
152,3,261850.1032,9155.143149,58562,993.7769098,14135,993.7769098,3.097003778,0.021877083,51190,15650,3
152,4,119979.7843,5104.678503,68941,1900.351963,16598,1900.351963,2.83618123,0.0244402,59570,19229,3
153,0,474399.9374,10622.04284,60185,686.8574733,15441,686.8574733,3.638339024,0.024708207,51740,17467,3
153,1,93134.99706,7137.217042,57448,1960.806393,15286,1960.806393,3.845599485,0.074814528,48202,17554,3
153,2,122390.1161,4119.091001,50352,823.2622888,15173,823.2622888,3.469727321,0.041231212,45272,16855,3
153,3,169724.9819,5516.780448,61859,1051.150447,14703,1051.150447,3.843212292,0.045199939,54233,16570,3
153,4,89149.84237,3806.067492,74097,1812.418811,17740,1812.418811,3.263263949,0.045141968,65132,20102,3
154,0,87240.02407,2397.969386,61255,773.2229542,16405,773.2229542,2.269371285,0.022417396,54137,17965,2
154,1,13094.98923,1128.617444,58009,2162.663538,16547,2162.663538,2.455899512,0.064358674,50569,17997,2
154,2,25110.05566,1308.511828,51484,1085.76782,15999,1085.76782,2.189165914,0.038904637,47363,17239,2
154,3,32835.01075,1408.256142,65515,1178.92437,16051,1178.92437,2.365006145,0.040055139,58906,17491,2
154,4,16199.96844,883.793684,70643,2070.979588,17995,2070.979588,2.049074841,0.041699727,61959,20121,2
155,0,40459.97938,726.9950478,39314,833.4928258,7392,833.4928258,5.70699435,0.064324831,24946,10680,4
155,1,9945.006477,403.2615096,40645,2215.497781,7603,2215.497781,5.926596569,0.131274409,24815,10666,4
155,2,9944.995474,359.9831113,30649,982.8131194,6856,982.8131194,5.377577352,0.117940592,21022,9746,4
155,3,12829.98882,395.2290208,35659,1014.656277,6769,1014.656277,5.925563989,0.099986625,23875,9497,5
155,4,7739.988608,283.0338056,55418,2387.708813,9485,2387.708813,5.48578718,0.183628089,36337,14023,4
156,0,6744.998484,209.3975777,41785,1355.627933,8355,1355.627933,6.673087874,0.175273903,28114,11879,5
156,1,1575.001314,102.8654721,42469,3180.456487,8736,3180.456487,6.726988435,0.328748788,26755,12225,5
156,2,1944.998247,108.8573333,32610,1663.022562,7571,1663.022562,6.128527992,0.290542776,22770,10272,5
156,3,1954.999613,114.8850126,39544,2540.860724,7601,2540.860724,6.987210522,0.376546939,27839,10650,5
156,4,1269.999309,90.65073118,58958,3561.190148,11005,3561.190148,6.956682443,0.406278287,42121,15946,5
157,0,109964.9342,1553.892151,76415,1133.759882,14038,1133.759882,9.434106354,0.08100206,49361,20428,7
157,1,20914.98975,645.6308854,91374,3530.336628,15731,3530.336628,10.73888432,0.217686289,56246,23245,8
157,2,23519.99504,644.5989944,63961,1503.565234,14171,1503.565234,8.567176274,0.131023993,44007,20074,7
157,3,50299.97935,1136.120689,71611,1588.673162,12953,1588.673162,9.522865295,0.126491684,47266,18431,7
157,4,15229.97002,539.8735903,91363,3070.966516,15727,3070.966516,8.688445799,0.198653271,57563,23889,6
158,0,406735.068,9861.837469,105184,1622.263005,22574,1622.263005,3.655327175,0.040609789,79501,28706,3
158,1,68865.02255,4687.068487,96981,4500.052998,21332,4500.052998,3.867349342,0.088409006,71851,27032,3
158,2,95895.09724,4185.827669,88929,2351.466601,22417,2351.466601,3.546219237,0.064199858,71433,27515,3
158,3,178239.9872,6710.968458,104963,2315.086924,21655,2315.086924,3.519579169,0.067710776,81139,27486,2
158,4,63734.96101,3567.769099,139302,5242.274242,27691,5242.274242,3.97003244,0.107260528,101618,35829,3
159,0,27669.98873,614.7743963,71565,1487.377762,13652,1487.377762,8.586918397,0.139348715,49776,18839,7
159,1,5625.001732,271.1744648,78316,3614.692791,14423,3614.692791,9.393778952,0.345867671,53396,20609,7
159,2,5925.002753,278.854754,55810,1632.246182,13405,1632.246182,8.047257006,0.206499724,43768,17198,7
159,3,10519.99167,401.9713339,66952,2152.115942,12422,2152.115942,9.113118947,0.262883987,46868,17291,7
159,4,5599.992578,255.0902601,90866,4234.805952,15515,4234.805952,7.358930664,0.234877647,63607,21844,5
160,0,127244.9254,1965.884955,61344,1108.076818,10369,1108.076818,6.217965524,0.062225703,37047,16232,4
160,1,23509.99587,929.2771173,63737,3015.880001,10247,3015.880001,6.579327119,0.146986577,37459,15980,4
160,2,27209.99915,849.0750156,47939,1380.744883,10179,1380.744883,5.800074322,0.115714968,31328,15007,4
160,3,48414.97039,1184.684568,56371,1269.084161,9510,1269.084161,6.581328803,0.103943626,35819,14517,4
160,4,28109.95996,936.3449084,81701,3459.23541,12714,3459.23541,5.694413985,0.137239607,48340,20816,3
161,0,55109.95777,1366.812312,70799,1430.434688,14400,1430.434688,5.300581184,0.082831581,50151,19234,4
161,1,8515.002646,623.7309613,70621,2898.679139,15795,2898.679139,5.942453729,0.257195666,48940,20473,4
161,2,13044.99672,636.338232,57350,2092.773277,14116,2092.773277,5.178610932,0.164156386,43535,18493,4
161,3,22489.98239,846.4742337,68328,2190.490098,13197,2190.490098,5.464205706,0.125238332,49881,17331,4
161,4,11059.97601,598.0724113,92703,4631.256846,17131,4631.256846,4.617545568,0.166630577,65138,23234,3
162,0,71109.96173,1472.754404,68127,1184.795212,13849,1184.795212,5.647376129,0.069166267,47781,18491,4
162,1,12799.9997,758.1007535,67812,3006.11874,13516,3006.11874,6.33320188,0.16656994,46016,18500,4
162,2,16539.99484,733.3460843,54066,1572.151066,13512,1572.151066,5.233372044,0.129551381,40863,17308,4
162,3,25894.9825,808.3741296,64398,1485.538118,12939,1485.538118,5.926239866,0.113609602,47127,16875,4
162,4,15874.98469,634.8413726,89873,3439.852416,16401,3439.852416,5.070864356,0.143408964,62920,22530,3
163,0,16959.98238,459.8441602,51820,2023.592672,9199,2023.592672,6.379127561,0.141614284,31103,13455,4
163,1,3194.999534,201.1364895,42068,3178.363686,7810,3178.363686,6.392802136,0.363093097,25822,11180,4
163,2,5144.987698,260.3844812,32257,1233.166199,8102,1233.166199,6.569486019,0.264265885,24242,10731,4
163,3,4949.999195,206.3476815,42729,1524.189727,8232,1524.189727,6.960604879,0.251131911,29755,11119,5
163,4,3669.995948,246.2139731,105424,6993.496741,17614,6993.496741,5.316076129,0.245933807,75889,23458,4
164,0,25549.98586,844.422868,67071,1683.349716,12391,1683.349716,5.328768369,0.156427465,44230,18287,3
164,1,4505.003587,368.6821113,68482,4899.231897,12166,4899.231897,5.31409405,0.4772381,44103,17968,2
164,2,5284.995426,331.0830227,55397,3044.568512,11915,3044.568512,5.250714544,0.278299463,35382,18351,3
164,3,9994.991464,528.7373868,62542,2074.552527,11505,2074.552527,5.544771936,0.219198864,44230,16309,3
164,4,5764.995381,433.5254186,86352,4626.265529,15792,4626.265529,5.03729687,0.35533508,57162,22358,2
165,0,4099.999157,148.9210669,51082,1904.232019,10418,1904.232019,6.967073782,0.286354232,35633,13930,5
165,1,745.0002743,60.43477193,55346,3655.782661,12852,3655.782661,8.020131099,0.718408766,40337,15054,6
165,2,960.0000721,70.35725011,37392,1991.608886,9831,1991.608886,6.098957896,0.296353556,28721,12243,5
165,3,1725.00079,98.03301335,52771,3527.235961,9931,3527.235961,7.252174254,0.506435684,35454,13801,5
165,4,669.9980213,62.96434048,61381,4953.574092,10321,4953.574092,6.305974492,0.732711029,41429,15402,4
166,0,5229.999982,205.085755,43637,2647.57991,8401,2647.57991,3.610895131,0.189818424,29269,12552,2
166,1,1264.999479,119.7553646,41826,6316.898744,8468,6316.898744,3.355728648,0.527269722,28491,11337,2
166,2,960.0001624,78.45495946,32200,1870.206891,8401,1870.206891,3.328126785,0.260649606,26899,9821,2
166,3,2120.000352,125.3482321,40384,3279.880183,7722,3279.880183,3.771221516,0.261970982,27651,10462,2
166,4,884.9999893,76.4948337,67750,10124.26201,0,10124.26201,3.898297542,0.457937292,40119,0,2
167,0,43559.97102,1315.277958,47572,1034.029481,10981,1034.029481,2.148759885,0.039202725,37171,13398,2
167,1,12679.99741,862.5253558,48167,2369.487728,10818,2369.487728,2.175866682,0.091430559,37235,12893,2
167,2,8854.991149,471.9443611,42415,1722.83482,11213,1722.83482,2.145117072,0.060281107,33600,13716,2
167,3,15745.00158,793.9029127,48413,1592.918432,10822,1592.918432,2.184502164,0.057896141,38346,13349,2
167,4,6279.980882,364.6817833,51598,2467.207491,11275,2467.207491,2.009552572,0.106791205,39442,14133,1
168,0,169134.8617,2206.694398,30256,390.7041493,6003,390.7041493,4.475566807,0.033967199,20519,8196,3
168,1,31679.98277,877.8367931,32421,1273.33367,6121,1273.33367,4.701230994,0.080648487,21033,8456,4
168,2,35764.99143,964.0634856,23894,512.3087635,5726,512.3087635,4.181461024,0.061936922,17134,7742,3
168,3,74724.93577,1550.579793,28038,468.7218235,5548,468.7218235,4.472398807,0.052587665,19804,7270,3
168,4,26964.95177,874.7494681,42763,1215.185063,7970,1215.185063,4.609310116,0.089757131,29271,11238,3
169,0,141824.9298,2178.396303,57173,1158.362763,9627,1158.362763,7.583781328,0.076637712,33490,15618,5
169,1,25915.00316,907.0866057,61499,2793.645967,10562,2793.645967,8.34767859,0.188363399,36425,16473,6
169,2,33319.9863,921.7821514,42330,1089.031703,9252,1089.031703,6.650658996,0.095464266,27917,13637,5
169,3,57749.96987,1497.361708,53386,1906.316692,8784,1906.316692,7.727422767,0.134082515,32158,14034,5
169,4,24839.97047,911.4987222,82367,3587.41054,11808,3587.41054,7.704678037,0.192341203,45050,21349,5
170,0,15324.9881,408.056754,51050,1709.538961,8888,1709.538961,5.8466534,0.198094915,33103,13559,4
170,1,2874.999238,183.2317816,52182,3932.722551,8888,3932.722551,6.455650051,0.650228493,33350,13063,4
170,2,3100.001148,167.1557693,46933,3713.369405,9292,3713.369405,6.372576644,0.43860972,28455,14836,4
170,3,5839.994568,263.8668275,46824,1876.840088,8625,1876.840088,5.848453853,0.247481977,33659,12202,4
170,4,3509.993145,188.0682718,61435,5051.271349,9305,5051.271349,4.880343191,0.374014383,36475,15261,3
171,0,79324.94781,1823.185,35011,737.0019276,6844,737.0019276,3.619515745,0.045303757,24967,9040,3
171,1,15435.01805,733.6550315,32696,1405.200235,6766,1405.200235,3.840621602,0.130841166,23115,8804,3
171,2,17564.97476,671.0025444,26951,728.9666589,6400,728.9666589,3.628416974,0.096508601,20480,8184,3
171,3,28949.9708,1233.436221,32479,1168.971533,6124,1168.971533,3.644214157,0.064488397,24168,8049,3
171,4,17374.98419,902.299569,49671,2156.748627,8902,2156.748627,3.372948811,0.088721725,35135,11831,2
172,0,35659.98366,2621.732983,110742,4470.703724,14627,4470.703724,10.19607318,0.370555072,56089,28015,6
172,1,6160.005182,533.1207428,121856,13981.26784,14699,13981.26784,10.7167273,0.646668755,59827,26961,7
172,2,6424.990159,479.4438426,86178,6529.334137,14396,6529.334137,10.28404313,0.550267916,45926,27992,7
172,3,14659.98625,2437.30113,99085,7841.842091,12279,7841.842091,9.728079609,0.704587789,50301,23556,6
172,4,8415.002067,647.2734436,142224,9004.134709,20086,9004.134709,10.56301735,0.50948057,78050,36850,7
173,0,18829.98586,614.8566653,54608,1676.99054,9404,1676.99054,7.523634388,0.156999612,33742,14986,5
173,1,3945.001963,257.1632625,60365,3645.986284,10416,3645.986284,8.055765985,0.376219546,37759,15604,6
173,2,4409.999499,309.7273654,45226,2968.566538,8967,2968.566538,6.97392062,0.230158383,27508,14309,5
173,3,7264.98775,435.2307293,49489,2550.390964,8507,2550.390964,7.679975997,0.282855796,32316,13515,6
173,4,3209.996648,162.9691589,72985,4848.629875,11637,4848.629875,7.271035174,0.3523025,44350,18728,5
174,0,94669.94611,1423.788215,54661,1043.544784,9492,1043.544784,7.64877508,0.096551544,33340,14640,5
174,1,18035.00584,630.6576235,56882,2821.943707,9543,2821.943707,7.993906929,0.248845443,33997,14656,5
174,2,24254.99361,782.8693965,40577,977.4670472,9232,977.4670472,7.380952056,0.178202373,28306,12931,5
174,3,38069.95955,898.9283989,53247,1501.87047,8878,1501.87047,7.497240888,0.124860206,32481,13884,5
174,4,14309.98711,456.6038601,80208,3791.940529,12461,3791.940529,8.071779059,0.331448024,47886,19735,5
175,0,41304.98325,1376.073709,63142,1549.757633,13542,1549.757633,3.151796792,0.061020622,47771,17001,2
175,1,9220.004516,677.0943258,56397,3382.531627,12017,3382.531627,2.849240409,0.106001167,41770,15209,2
175,2,7384.993394,532.3664028,52688,2298.970673,13548,2298.970673,3.266757158,0.109094105,42355,16589,2
175,3,14659.98712,888.6983786,59644,2000.573156,12990,2000.573156,3.33151125,0.101383155,46080,15969,2
